#Operator Name: 
#Experimental Name: 
#SampleDescription: 
#Measurement No.: 20
#Excitation Wavelength: 532.08 nm
#Laser Current: 100 %
#Excitation Power: 2.85 mW
#Excitation Power Density: 2.13E+03 W/cm2
#ND Filter: 5.72 % (155/255)
#Spectrograph Center Wavelength: 710.00 cm-1
#Grating: 1200 gr/mm
#Slit width: 50 um
#Exposure Time: 5 s
#Averaging: 8
#Readout speed: 2MHz
#Gain: High
#Readout port: Low Noise
#CCD temperature: -70
#Optical Line Shaping mode: ON
#Objective Lens: TU Plan Fluor 50x/ NA 0.80
#Measurement Mode: XY Averaging (AreaFlash)
#X axis (wavenumber): Not Calibrated
#Wavenumber Shift compensation (cm-1): -0.8186236055991
#XY Stage Position: (2223.5,-145.2,7.0)
#--------------------------------------
#--------------------------------------
#Average: 9/28/2023 3:53:25 PM Index:20, 9/28/2023 3:51:19 PM Index:17, 9/28/2023 3:49:55 PM Index:15, 9/28/2023 3:49:14 PM Index:14, 9/28/2023 3:47:50 PM Index:12, 9/28/2023 3:47:08 PM Index:11, 9/28/2023 3:46:26 PM Index:10, 9/28/2023 3:45:44 PM Index:9, 9/28/2023 3:45:03 PM Index:8, 9/28/2023 3:44:21 PM Index:7, 9/28/2023 3:43:39 PM Index:6, 9/28/2023 3:42:57 PM Index:5, 9/28/2023 3:42:15 PM Index:4, 9/28/2023 3:41:33 PM Index:3, 9/28/2023 3:40:52 PM Index:2, 9/28/2023 3:40:10 PM Index:1
#

wn(N_0CV)	N_0CV	wn(N_15CV)	N_15CV	wn(N_30CV)	N_30CV	wn(N_45CV)	N_45CV	wn(N_60CV)	N_60CV	
418.861790419272	0.207804474131548	418.861790419272	0.194306409301766	418.859871056175	0.196307345404194	418.861790419272	0.196859034169559	418.859871056175	0.199354468126425
419.765765871871	0.207355861601305	419.763846697613	0.19310038009981	419.763846697613	0.19562102752964	419.765765871871	0.196532897503583	419.763846697613	0.198918108233632
420.66773340182	0.207618801593324	420.66773340182	0.191634736001152	420.66773340182	0.195892669980865	420.66773340182	0.196438489521327	420.66773340182	0.198997659098806
421.571531181926	0.208382250166644	421.571531181926	0.19275934053096	421.569612384865	0.195196736444321	421.571531181926	0.196802634595744	421.571531181926	0.198137807835526
422.475240051052	0.2094132517143	422.475240051052	0.191748022501531	422.473321442743	0.1942303624143	422.475240051052	0.196697191914263	422.473321442743	0.198941505546918
423.376941602735	0.208443372182333	423.376941602735	0.192636613488882	423.376941602735	0.193985163033549	423.376941602735	0.197339656624682	423.376941602735	0.197569253122664
424.280472877952	0.208108930964413	424.280472877952	0.193355274725664	424.278554646673	0.19608498322067	424.280472877952	0.196531671425892	424.280472877952	0.197234671542667
425.183915281508	0.209895308366335	425.183915281508	0.192364017847344	425.181997238902	0.195599392290162	425.183915281508	0.197171683980927	425.181997238902	0.198967242591533
426.085350972557	0.210029084853503	426.085350972557	0.193300991610899	426.085350972557	0.196325374770426	426.085350972557	0.197396056198497	426.085350972557	0.199428169663278
426.988615860744	0.208642883667505	426.988615860744	0.192431281706944	426.986698195004	0.195151062049867	426.988615860744	0.195360767230376	426.986698195004	0.19971010728838
427.891791916572	0.210709499745133	427.889874439421	0.192585870577254	427.889874439421	0.195068126965201	427.891791916572	0.196535349658966	427.889874439421	0.196857974798754
428.792961864554	0.210609167379757	428.792961864554	0.193697494362226	428.792961864554	0.195012836908757	428.792961864554	0.196912981587991	428.792961864554	0.200813290609839
429.695960483499	0.212544313461374	429.695960483499	0.191503748485088	429.694043383046	0.19567030779734	429.695960483499	0.196389446413661	429.694043383046	0.200440103462919
430.596953397417	0.211422205512975	430.596953397417	0.19421554408792	430.596953397417	0.196240035770263	430.596953397417	0.197582420007626	430.596953397417	0.199931211898938
431.499774631771	0.21266886398391	431.499774631771	0.193906366347301	431.4978579079	0.195421502543343	431.499774631771	0.197120188717878	431.4978579079	0.200331305956137
432.400590563782	0.212620427669591	432.400590563782	0.193016595292238	432.400590563782	0.196366241333885	432.400590563782	0.19742057775233	432.400590563782	0.201146702324172
433.303234465802	0.214507137436889	433.303234465802	0.193945308581806	433.301318118407	0.196015269671241	433.303234465802	0.197356821712365	433.303234465802	0.200828498863476
434.205789627053	0.214426410246356	434.203873468054	0.194660429615451	434.203873468054	0.197314585997673	434.203873468054	0.197880356886694	434.203873468054	0.200729060282008
435.106340089988	0.216106689055008	435.106340089988	0.193979530545463	435.104424118952	0.197689596815293	435.106340089988	0.199576022334231	435.106340089988	0.201953909632557
436.008717997287	0.21661642360094	436.006802214593	0.195549020602802	436.006802214593	0.19937834745233	436.006802214593	0.199016930906844	436.006802214593	0.202804401970522
436.909091608661	0.217969180665146	436.909091608661	0.197505572869771	436.90717601388	0.199634364452821	436.909091608661	0.201242261917169	436.909091608661	0.204301830020859
437.809376907728	0.218718790291517	437.809376907728	0.198000021241219	437.809376907728	0.200309864707636	437.809376907728	0.201276592092535	437.809376907728	0.206164256158465
438.711489126126	0.220295276998056	438.711489126126	0.199067982520837	438.70957390749	0.20110435877958	438.711489126126	0.202541904270306	438.70957390749	0.205265799328263
439.611597651739	0.222486443598218	439.611597651739	0.199458584933603	439.611597651739	0.202934940430974	439.611597651739	0.203422228052903	439.611597651739	0.207764632387263
440.511617904041	0.223990275833278	440.511617904041	0.202237644396035	440.509703061034	0.203255863149899	440.511617904041	0.204404316283906	440.509703061034	0.20912401628921
441.411549896027	0.226197587871547	441.411549896027	0.202971646513077	441.411549896027	0.205122503533756	441.411549896027	0.206807428559518	441.411549896027	0.210368753356052
442.313308107761	0.22785134203188	442.313308107761	0.205664561032512	442.311393640673	0.206550429339308	442.313308107761	0.207892507316619	442.311393640673	0.212903852250646
443.213063430328	0.229360940494835	443.213063430328	0.206547251681301	443.21114915096	0.209099781724473	443.213063430328	0.209676450357953	443.213063430328	0.214916021193286
444.112730531542	0.230767900101255	444.112730531542	0.208132082618901	444.112730531542	0.211861880631172	444.112730531542	0.211953276631327	444.112730531542	0.216040262096703
445.014223327995	0.233975076056546	445.014223327995	0.211002007295179	445.012309424379	0.212964075886804	445.014223327995	0.214298763255432	445.012309424379	0.218468903215844
445.913713837785	0.236453400805888	445.913713837785	0.214728661130576	445.913713837785	0.215620402511611	445.913713837785	0.21706479452777	445.913713837785	0.220048221862683
446.813116165165	0.23856268696994	446.813116165165	0.215428441283961	446.813116165165	0.217624066078829	446.813116165165	0.219729061351702	446.813116165165	0.222356366818398
447.714343663494	0.241312024430354	447.714343663494	0.218340848397881	447.712430323107	0.219544794561382	447.714343663494	0.22126165846625	447.712430323107	0.224906673966628
448.613569477402	0.243723460936112	448.613569477402	0.221215493345008	448.613569477402	0.222451128397935	448.613569477402	0.224233670790783	448.613569477402	0.228013837171078
449.51270714782	0.246181027265032	449.51270714782	0.225543981713671	449.51270714782	0.225756512207083	449.51270714782	0.228087232975605	449.51270714782	0.229544021460016
450.413669465121	0.249647683475605	450.413669465121	0.226150536517785	450.411756687707	0.227783012971528	450.413669465121	0.228419500030039	450.411756687707	0.233051278721664
451.312630699966	0.252335898920331	451.312630699966	0.231655552395596	451.31071811002	0.231372058809389	451.312630699966	0.232698511173859	451.31071811002	0.236144403538142
452.211503830215	0.255382773740137	452.211503830215	0.234411010503783	452.211503830215	0.234310845505159	452.211503830215	0.236051833660492	452.211503830215	0.238592932373576
453.110288868826	0.257449389817764	453.110288868826	0.237087404075246	453.110288868826	0.238641499274018	453.110288868826	0.24005252516831	453.110288868826	0.240316144497127
454.010897856049	0.260275994731974	454.010897856049	0.240816418046067	454.008985828747	0.241043010856082	454.010897856049	0.242330577519375	454.008985828747	0.245935009282884
454.909506562864	0.264469195657338	454.909506562864	0.243243817330238	454.907594722925	0.244019058242065	454.909506562864	0.247214044965173	454.907594722925	0.248850314518384
455.80802721691	0.266707645326242	455.80802721691	0.248150538877921	455.80802721691	0.246826831543218	455.80802721691	0.249103430687989	455.80802721691	0.252996318432754
456.706459831123	0.269778738303207	456.706459831123	0.250522474979614	456.706459831123	0.252003663567218	456.706459831123	0.253044044388917	456.706459831123	0.254227017111625
457.604804418443	0.274297154481858	457.604804418443	0.254216086919067	457.604804418443	0.254420800600017	457.604804418443	0.256633999870036	457.604804418443	0.25787933771565
458.504972082184	0.278385410059531	458.504972082184	0.257606421456463	458.503060991807	0.258990643960884	458.504972082184	0.26000326136666	458.503060991807	0.262430115149877
459.403140467304	0.279594011426357	459.403140467304	0.260380760648046	459.401229564151	0.262659019010164	459.403140467304	0.264928415453974	459.401229564151	0.265285757236497
460.301220864363	0.284825133372851	460.301220864363	0.266027384651331	460.299310148403	0.266702404877064	460.301220864363	0.265786669838121	460.301220864363	0.268749729468565
461.197302757497	0.285667002645545	461.197302757497	0.269824842549465	461.197302757497	0.2693298845159	461.197302757497	0.269672110042925	461.197302757497	0.272947207472166
462.095207404353	0.290734363719817	462.095207404353	0.272986243950678	462.095207404353	0.273736261622931	462.095207404353	0.275140416547635	462.095207404353	0.276345667227032
462.993024101899	0.292704107168805	462.993024101899	0.277240388053467	462.993024101899	0.276638989586238	462.993024101899	0.278404235362778	462.993024101899	0.28012316345714
463.890752863052	0.296039293383369	463.890752863052	0.27830598919766	463.890752863052	0.280219621719857	463.890752863052	0.280907886009105	463.890752863052	0.282948389036487
464.788393700735	0.300990176654158	464.788393700735	0.281679802787084	464.788393700735	0.283466109599315	464.788393700735	0.284290634360337	464.788393700735	0.287000803697711
465.685946627866	0.300766447011825	465.685946627866	0.284334955139726	465.685946627866	0.286574372337664	465.685946627866	0.287523801233189	465.685946627866	0.287595095455189
466.585321063718	0.303678392098884	466.583411657353	0.289144911135001	466.583411657353	0.289140552131311	466.585321063718	0.289090728523104	466.583411657353	0.291813631040748
467.4826980215	0.307810471008559	467.48078880211	0.291326856335016	467.48078880211	0.291346144600325	467.4826980215	0.292759152976488	467.48078880211	0.293461971761783
468.379987107484	0.307119676906719	468.379987107484	0.293176022440168	468.378078075042	0.293919536140466	468.379987107484	0.294326080266402	468.378078075042	0.297455893139791
469.277188334585	0.308492039145768	469.277188334585	0.295159716264519	469.275279489062	0.298321105416502	469.277188334585	0.294990614375271	469.275279489062	0.297643071646083
470.174301715699	0.310399507333489	470.174301715699	0.295781611948894	470.17239305707	0.298509812783061	470.174301715699	0.296161518570786	470.17239305707	0.29840231446223
471.071327263729	0.312023277108767	471.069418791965	0.298766003193263	471.069418791965	0.301215419675568	471.071327263729	0.298305928453462	471.069418791965	0.3006496264034
471.968264991574	0.313881155736589	471.966356706649	0.300873604127405	471.966356706649	0.302233477888785	471.968264991574	0.29935912919058	471.966356706649	0.303334468103028
472.865114912132	0.313079650059162	472.863206814014	0.298613774458378	472.863206814014	0.302323624719944	472.863206814014	0.300148723223996	472.863206814014	0.301371433518289
473.759969126961	0.312321967713737	473.759969126961	0.299547208018796	473.759969126961	0.30163730684539	473.759969126961	0.300119297359396	473.759969126961	0.302769422987158
474.656643658371	0.313781976616793	474.656643658371	0.29999327361404	474.656643658371	0.303503947229247	474.656643658371	0.301824771428466	474.656643658371	0.303471342385754
475.553230421137	0.314603087469064	475.553230421137	0.301887282292258	475.553230421137	0.303586882313913	475.553230421137	0.301561164724764	475.553230421137	0.304496144707703
476.449729428146	0.315907408218951	476.449729428146	0.300599828418155	476.449729428146	0.302195015240824	476.449729428146	0.301776954398492	476.449729428146	0.30487401131728
477.34614069228	0.314460085017264	477.34614069228	0.301369232566565	477.34614069228	0.302262324874756	477.34614069228	0.302724712454129	477.34614069228	0.304875181182945
478.242464226423	0.313852324597114	478.242464226423	0.299784401628965	478.240557248195	0.303888573708857	478.242464226423	0.301314723108745	478.242464226423	0.303922910532184
479.138700043448	0.315878577079475	479.138700043448	0.301318489654936	479.136793251841	0.303761166187486	479.138700043448	0.303285029959208	479.136793251841	0.30306188940324
480.034848156232	0.315852052431157	480.034848156232	0.300698954105987	480.032941551217	0.304756387203477	480.034848156232	0.302255124698232	480.032941551217	0.302969470015758
480.930908577651	0.31535961656891	480.929002159199	0.303031947973175	480.929002159199	0.305491985345731	480.929002159199	0.30382450414353	480.929002159199	0.305546684074268
481.824975088657	0.315990441900641	481.824975088657	0.301632387666404	481.824975088657	0.303746742694501	481.824975088657	0.30305452735318	481.824975088657	0.305878925922936
482.718954306656	0.316507095920048	482.718954306656	0.303575959188538	482.718954306656	0.305263613373463	482.718954306656	0.304676628139219	482.718954306656	0.30491729634686
483.614752104153	0.318795135148849	483.614752104153	0.304449209295629	483.612846244436	0.306901881785052	483.614752104153	0.305106981408984	483.614752104153	0.307809204269074
484.5104622617	0.317442378084644	484.5104622617	0.305266996220243	484.508556588433	0.307333384616864	484.5104622617	0.305696724778662	484.508556588433	0.307062829975234
485.40608479215	0.319959913183673	485.404179305311	0.306776302824256	485.404179305311	0.30747521563122	485.404179305311	0.308509347003282	485.404179305311	0.309069149589553
486.299714407927	0.3218120255836	486.299714407927	0.30766135360847	486.299714407927	0.308667557718011	486.299714407927	0.308023820237393	486.299714407927	0.308804759949415
487.195161909138	0.322531650824917	487.195161909138	0.308492121277919	487.195161909138	0.310060626748849	487.195161909138	0.310878129103529	487.195161909138	0.311433448097155
488.090521821796	0.324546370851487	488.090521821796	0.311922578117532	488.088616893678	0.313541496389319	488.090521821796	0.312798166768635	488.088616893678	0.313653853128045
488.983889416948	0.324795471896559	488.983889416948	0.311766809179511	488.983889416948	0.314331182630268	488.983889416948	0.314823647115223	488.983889416948	0.315460125713764
489.879074377342	0.327413339360964	489.879074377342	0.314178867583422	489.879074377342	0.317218285142841	489.879074377342	0.315947960358456	489.879074377342	0.31665689828837
490.774171787696	0.329769420078928	490.774171787696	0.316636948628112	490.772267418051	0.318486350567805	490.774171787696	0.318435671994792	490.774171787696	0.319230602749886
491.669181660858	0.331847568612346	491.667277477449	0.319371165517477	491.667277477449	0.318933478850351	491.669181660858	0.321448144883149	491.667277477449	0.320926907963159
492.562200012468	0.335399564995768	492.562200012468	0.321042141398073	492.562200012468	0.321494850813004	492.562200012468	0.322633762010964	492.562200012468	0.323453817798102
493.457035035946	0.337430430460445	493.457035035946	0.32459296514434	493.455131224531	0.327038279950383	493.457035035946	0.326331612328947	493.457035035946	0.327565895608207
494.351782560716	0.340545346769413	494.349878935456	0.325980724773988	494.349878935456	0.328079175360828	494.349878935456	0.327734245208182	494.349878935456	0.329768752654133
495.244539160482	0.342917572925484	495.244539160482	0.330894526727944	495.244539160482	0.332211506101138	495.244539160482	0.332599321488605	495.244539160482	0.332271095310126
496.139111912438	0.344084657451466	496.139111912438	0.330626651357255	496.137208659005	0.333278844582055	496.139111912438	0.332743998656219	496.137208659005	0.332667679770332
497.031694136793	0.348021837858285	497.031694136793	0.334853653902661	497.031694136793	0.336008490629537	497.031694136793	0.335219449515638	497.031694136793	0.337260572368475
497.926092167134	0.352182747907436	497.926092167134	0.338690054035301	497.924189285422	0.337745319576526	497.926092167134	0.339150254595033	497.926092167134	0.34088598606222
498.820402762856	0.353378663572893	498.818500067162	0.341274402325205	498.818500067162	0.343172158812273	498.818500067162	0.343161980802075	498.818500067162	0.34312510894374
499.712723427077	0.358293796230732	499.712723427077	0.346263728612748	499.712723427077	0.346113349423541	499.712723427077	0.346158514680441	499.712723427077	0.348568493879848
500.606859377982	0.360389243447835	500.606859377982	0.347658568648669	500.604957053845	0.348237208765637	500.606859377982	0.349742339773102	500.604957053845	0.349075045712501
501.499005794492	0.361714322618144	501.499005794492	0.351476087697912	501.499005794492	0.352408002153908	501.499005794492	0.352098861096432	501.499005794492	0.352481694527017
502.392967151729	0.366338837390067	502.392967151729	0.354245706618646	502.391065199045	0.356248257161264	502.392967151729	0.355432566339999	502.391065199045	0.356269719548104
503.284939371566	0.370811123745557	503.284939371566	0.357317422873724	503.284939371566	0.358565631700914	503.284939371566	0.359505596431624	503.284939371566	0.359465792543042
504.176824604925	0.371468473725606	504.176824604925	0.361463000746983	504.174923023184	0.361830148946604	504.176824604925	0.364358411935131	504.174923023184	0.362584654404135
505.068622864532	0.374323909779292	505.068622864532	0.364835634268694	505.068622864532	0.36543361827745	505.068622864532	0.366479526341666	505.068622864532	0.365747971160472
505.962235373619	0.376089528760791	505.962235373619	0.369090958439195	505.960334163108	0.368706549227382	505.962235373619	0.369937065432088	505.960334163108	0.368912457782473
506.853859538507	0.380155872672462	506.853859538507	0.373041825139927	506.853859538507	0.371855678529188	506.853859538507	0.373764879985385	506.853859538507	0.371727154570841
507.747297607213	0.381424442809398	507.745396767823	0.374905152057625	507.745396767823	0.375203130859544	507.745396767823	0.375431119568323	507.745396767823	0.376153926244649
508.638747728353	0.382824482942345	508.638747728353	0.37743285709734	508.638747728353	0.377251266863467	508.638747728353	0.378539226516627	508.638747728353	0.378796652780361
509.53011093938	0.38557266715718	509.53011093938	0.379693866834079	509.53011093938	0.380179235939498	509.53011093938	0.38220642489232	509.53011093938	0.380928148020763
510.423287536101	0.388575718644983	510.423287536101	0.383016937511874	510.421387252998	0.385874111753224	510.423287536101	0.382732412222033	510.421387252998	0.381401943614815
511.314476779778	0.391674489515844	511.314476779778	0.38552930167133	511.314476779778	0.385607277132994	511.314476779778	0.385240967179126	511.314476779778	0.383162591439625
512.207479063742	0.390374781748274	512.205579151487	0.386762472430668	512.205579151487	0.38770228948912	512.205579151487	0.38778753054466	512.205579151487	0.386249866927781
513.098494390997	0.391868234773122	513.098494390997	0.387340705609688	513.09659466393	0.389779272479014	513.098494390997	0.386807894469041	513.098494390997	0.387294556966024
513.989422871709	0.390613503583134	513.989422871709	0.388635239890065	513.989422871709	0.390568958719963	513.989422871709	0.387631818677822	513.989422871709	0.38834275660126
514.882163874954	0.390493566042915	514.880264518575	0.388048746237059	514.880264518575	0.391376674327144	514.882163874954	0.387268899681097	514.880264518575	0.388824741254962
515.772918515566	0.38991463676224	515.772918515566	0.38944830654383	515.771019344294	0.390363423944921	515.772918515566	0.387186752475757	515.772918515566	0.387149493623647
516.66358634775	0.388923998809851	516.66358634775	0.385465578014866	516.66358634775	0.389598978816697	516.66358634775	0.386277002828561	516.66358634775	0.387191608787563
517.556066184934	0.385833300658042	517.554167384187	0.383894907889815	517.554167384187	0.387846524418974	517.554167384187	0.382614708763636	517.554167384187	0.384258755567098
518.446560253291	0.384366372281512	518.446560253291	0.382298276275093	518.444661637568	0.385934209640663	518.446560253291	0.380773140070794	518.444661637568	0.382884163411515
519.336967551306	0.379379738397773	519.336967551306	0.37686996479858	519.336967551306	0.382762243141629	519.336967551306	0.377709171919388	519.336967551306	0.378324027051974
520.227288091657	0.377618732398589	520.227288091657	0.372849474102824	520.227288091657	0.379074636768368	520.227288091657	0.374681986098731	520.227288091657	0.376547001107863
521.119419947441	0.374156689170332	521.117521887027	0.369278589205449	521.117521887027	0.376343788763137	521.119419947441	0.372050823372474	521.117521887027	0.371653453033988
522.009566825589	0.36980549360064	522.009566825589	0.366314259112188	522.007668950089	0.372300402896237	522.009566825589	0.365373604263808	522.007668950089	0.36910899521408
522.89962698413	0.3652259554063	522.89962698413	0.362769335704483	522.89962698413	0.367486562112369	522.89962698413	0.361345939046774	522.89962698413	0.365883675577533
523.789600435739	0.364649332616783	523.789600435739	0.359983195835777	523.789600435739	0.362893881554276	523.789600435739	0.359624525967712	523.789600435739	0.363163737907976
524.679487193087	0.360529939408477	524.679487193087	0.356156236244836	524.679487193087	0.358804821292922	524.679487193087	0.356245455849555	524.679487193087	0.358424612101792
525.569287268838	0.360411155113837	525.567390132735	0.352914590239188	525.567390132735	0.356263882611998	525.569287268838	0.353741805203229	525.567390132735	0.355455493045734
526.459000675655	0.35710364679317	526.459000675655	0.348856337376639	526.457103724337	0.353161629662394	526.459000675655	0.349521645788607	526.457103724337	0.352554226198206
527.348627426207	0.354017561623678	527.348627426207	0.345963991413827	527.346730659639	0.349040116541823	527.348627426207	0.347978013974834	527.348627426207	0.349497367217322
528.238167533145	0.351885210548045	528.238167533145	0.343841049599426	528.238167533145	0.345987143859919	528.238167533145	0.343963835612407	528.238167533145	0.346153891148679
529.127621009131	0.350741190933645	529.127621009131	0.340652506640831	529.127621009131	0.344270748194659	529.127621009131	0.340807911634129	529.127621009131	0.343217528331222
530.01698786682	0.348353972585046	530.01698786682	0.338752597624052	530.01698786682	0.342884890910315	530.01698786682	0.340321158790548	530.01698786682	0.342495721216333
530.906268118863	0.347651646027415	530.906268118863	0.336774804138261	530.906268118863	0.340186495764301	530.906268118863	0.336837872068602	530.906268118863	0.339199039774263
531.795461777911	0.347524789013721	531.795461777911	0.334752168079404	531.795461777911	0.337290979547487	531.795461777911	0.33387444228791	531.795461777911	0.338563802718534
532.684568856606	0.345811066083278	532.684568856606	0.333697187544621	532.684568856606	0.335876275277171	532.684568856606	0.333939424405567	532.684568856606	0.336692017655613
533.575484841243	0.344084657451466	533.573589367599	0.332114716742447	533.573589367599	0.335144283008164	533.575484841243	0.332282993444163	533.573589367599	0.334973484994718
534.464418612639	0.343301603703302	534.464418612639	0.33130047002097	534.462523323535	0.331772791522832	534.464418612639	0.332329584396445	534.462523323535	0.334134691313396
535.353265841637	0.343806725266919	535.353265841637	0.32929199477466	535.351370737044	0.332274007904074	535.353265841637	0.330451233372854	535.351370737044	0.333056075170888
536.242026540876	0.344429477879597	536.242026540876	0.330113321902411	536.240131620769	0.331293210381069	536.242026540876	0.331014003033316	536.240131620769	0.33415457902969
537.130700722995	0.343273925809405	537.130700722995	0.32745344927892	537.128805987344	0.331295614296566	537.130700722995	0.329697195592496	537.128805987344	0.332646622188374
538.019288400625	0.343790579828812	538.019288400625	0.328091865911266	538.017393849404	0.330364097041261	538.019288400625	0.329981645616956	538.017393849404	0.333580174988506
538.907789586392	0.34559425591442	538.907789586392	0.329164547461733	538.905895219577	0.330582853351539	538.907789586392	0.329016722473636	538.905895219577	0.332995242156343
539.796204292928	0.346175491686253	539.796204292928	0.330152264136916	539.79431011049	0.331818465917286	539.796204292928	0.330848482544945	539.79431011049	0.334159258492347
540.684532532858	0.348013765139231	540.68263853477	0.330908687540491	540.68263853477	0.33182447570603	540.684532532858	0.332786911375426	540.68263853477	0.335946813227437
541.570880505038	0.347591677257305	541.570880505038	0.329998855334319	541.570880505038	0.332655028510438	541.570880505038	0.332177550762682	541.570880505038	0.336886215355891
542.459036033913	0.351677626343819	542.459036033913	0.333044610099728	542.459036033913	0.333269228920065	542.459036033913	0.335610568299271	542.459036033913	0.334757059846818
543.347105134017	0.352640586402312	543.347105134017	0.331923545773056	543.347105134017	0.335259670952047	543.347105134017	0.336241998310465	543.347105134017	0.339678684696636
544.235087817964	0.3579270641366	544.235087817964	0.336613134861678	544.235087817964	0.336037337615508	544.235087817964	0.335160597786439	544.235087817964	0.339965301784396
545.122984098361	0.360010978897912	545.122984098361	0.337240930884614	545.122984098361	0.339706914622537	545.122984098361	0.340633808601916	545.122984098361	0.342023095487945
546.008901094883	0.362380898562825	546.008901094883	0.339936205539474	546.008901094883	0.341197342231026	546.008901094883	0.342631089161596	546.008901094883	0.344550005322889
546.896624790184	0.367046930175593	546.896624790184	0.341910458822127	546.894732081011	0.343258699770186	546.896624790184	0.346104567262009	546.896624790184	0.34738458982755
547.784262119738	0.369419156331664	547.784262119738	0.346354593826594	547.782369594697	0.346594132523054	547.784262119738	0.34857388773297	547.782369594697	0.352244211797159
548.669920755212	0.375109270018613	548.669920755212	0.350591036913698	548.669920755212	0.348770878006096	548.669920755212	0.351376701336057	548.669920755212	0.355846228177618
549.557385575157	0.381354094829077	549.557385575157	0.353635611611394	549.557385575157	0.354807109820476	549.557385575157	0.355097847130181	549.557385575157	0.360483575671006
550.444764067124	0.386321123537973	550.444764067124	0.360649934093218	550.444764067124	0.357945421502543	550.444764067124	0.363449888365626	550.444764067124	0.362770663044763
551.332056243718	0.393271734642805	551.332056243718	0.36334638881579	551.332056243718	0.362569352962105	551.332056243718	0.366593551566989	551.332056243718	0.370464869519033
552.219262117524	0.401051529318962	552.219262117524	0.372058828735593	552.217370512368	0.36899381712934	552.219262117524	0.373576064020873	552.217370512368	0.376819579807651
553.104490279955	0.410455093770398	553.104490279955	0.378695529549486	553.104490279955	0.374138196294124	553.104490279955	0.380258187440305	553.104490279955	0.382014953222921
553.99152376991	0.418889931935446	553.99152376991	0.387595600235542	553.99152376991	0.381595142167563	553.99152376991	0.38920119812312	553.99152376991	0.390368963931872
554.87847099482	0.427474692025768	554.87847099482	0.396896893943774	554.87847099482	0.390055722761234	554.87847099482	0.397333771451762	554.87847099482	0.397377629126847
555.765331967268	0.438334805643523	555.765331967268	0.404083506311592	555.763441097453	0.400369722203525	555.765331967268	0.406247356269977	555.763441097453	0.408023406672212
556.650216013884	0.450085224848291	556.650216013884	0.413164127357628	556.650216013884	0.408063453753474	556.650216013884	0.415419643481129	556.650216013884	0.417918130461079
557.536904702985	0.461864475192534	557.536904702985	0.427427605796021	557.536904702985	0.41801806782888	557.536904702985	0.42802494822887	557.536904702985	0.430153755444262
558.423507177336	0.475928305028843	558.423507177336	0.439299086981611	558.42161685865	0.431606200178851	558.423507177336	0.438620711640014	558.42161685865	0.439657744101245
559.308133314604	0.489446649706268	559.308133314604	0.451857367575752	559.308133314604	0.444476763752801	559.308133314604	0.450850836614113	559.308133314604	0.453004741465537
560.194563580921	0.503776879271333	560.194563580921	0.465241695568492	560.194563580921	0.457189870861659	560.194563580921	0.465088050769425	560.194563580921	0.46538075032844
561.080907670173	0.520596966041531	561.080907670173	0.479636161522948	561.079017902375	0.472433099031703	561.080907670173	0.479393925275469	561.079017902375	0.481606787092638
561.965276010833	0.537076845365913	561.965276010833	0.4978339857141	561.965276010833	0.485926276719521	561.965276010833	0.496800550263668	561.965276010833	0.496293280642584
562.851447967325	0.554882957106184	562.851447967325	0.512984875072132	562.851447967325	0.501218785157264	562.851447967325	0.512489440405881	562.851447967325	0.513568686907682
563.737533784413	0.576953770997719	563.737533784413	0.532080730792333	563.735644567267	0.519488542938739	563.737533784413	0.532539488897253	563.735644567267	0.531646621018508
564.621644441137	0.592485682456136	564.621644441137	0.547728428657236	564.621644441137	0.537859265171111	564.621644441137	0.546867432801747	564.621644441137	0.547042053161035
565.507558200698	0.615544827808903	565.507558200698	0.571257798772494	565.505669350383	0.556324942065637	565.507558200698	0.568495443282259	565.505669350383	0.566346006488075
566.391497191755	0.636943299527861	566.391497191755	0.591031013359547	566.391497191755	0.576146427300788	566.391497191755	0.591404704950534	566.391497191755	0.588443599021524
567.275350460306	0.65823451940797	567.275350460306	0.614344431083456	567.275350460306	0.600043751262056	567.275350460306	0.612995933100297	567.275350460306	0.60952340842701
568.159118018815	0.685929711988449	568.159118018815	0.638238442121809	568.159118018815	0.623049222573728	568.159118018815	0.63939706403436	568.159118018815	0.6340496420796
569.044687997117	0.70929331417408	569.044687997117	0.663353823242378	569.044687997117	0.648309566622114	569.044687997117	0.663270022768263	569.044687997117	0.658986498580368
569.928283989873	0.737521306212073	569.928283989873	0.692287903479902	569.928283989873	0.674077136840486	569.928283989873	0.691002674075445	569.928283989873	0.685922655501469
570.813682060863	0.766530045507071	570.813682060863	0.72123968473311	570.813682060863	0.702170495302749	570.813682060863	0.718458231824318	570.813682060863	0.712601441976418
571.69710653782	0.793856199502259	571.69710653782	0.75203591182062	571.69710653782	0.730589584314932	571.69710653782	0.750186670328552	571.69710653782	0.741073632514778
572.582332751546	0.822860325814941	572.582332751546	0.782272786812507	572.582332751546	0.761977508966605	572.582332751546	0.782739033041568	572.582332751546	0.771076007342077
573.465585762642	0.852238103695229	573.465585762642	0.814395410008626	573.465585762642	0.79330413377309	573.465585762642	0.815040049827797	573.465585762642	0.802877635561108
574.350640169134	0.882132535594925	574.350640169134	0.844696008656977	574.348753150996	0.827660894064252	574.350640169134	0.846396986791465	574.350640169134	0.834713189884406
