1003057	642.405	7283.0000	24044.0000	0.3029
1003112	642.304	7205.0000	24037.0000	0.2997
1003167	642.203	7130.0000	24028.0000	0.2967
1003222	642.101	7082.0000	24021.0000	0.2948
1003277	642.000	7073.0000	24013.0000	0.2945
1003332	641.899	7067.0000	23969.0000	0.2948
1003387	641.798	7038.0000	23960.0000	0.2937
1003442	641.696	6944.0000	23952.0000	0.2899
1003497	641.595	6833.0000	23944.0000	0.2854
1003552	641.494	6844.0000	23937.0000	0.2859
1003607	641.393	7065.0000	23924.0000	0.2953
1003662	641.292	7320.0000	23918.0000	0.3060
1003717	641.191	7334.0000	23908.0000	0.3068
1003772	641.090	7058.0000	23910.0000	0.2952
1003827	640.989	6654.0000	23902.0000	0.2784
1003882	640.888	6293.0000	23862.0000	0.2637
1003937	640.787	6112.0000	23855.0000	0.2562
1003992	640.686	6085.0000	23849.0000	0.2551
1004047	640.585	6108.0000	23846.0000	0.2561
1004102	640.484	6056.0000	23838.0000	0.2540
1004157	640.384	5789.0000	23833.0000	0.2429
1004212	640.283	5281.0000	23822.0000	0.2217
1004267	640.182	4699.0000	23810.0000	0.1974
1004322	640.082	4232.0000	23800.0000	0.1778
1004377	639.981	3871.0000	23754.0000	0.1630
1004432	639.880	3520.0000	23757.0000	0.1482
1004487	639.780	3167.0000	23747.0000	0.1334
1004542	639.679	2900.0000	23741.0000	0.1222
1004597	639.579	2732.0000	23728.0000	0.1151
1004652	639.478	2603.0000	23726.0000	0.1097
1004707	639.378	2470.0000	23719.0000	0.1041
1004762	639.277	2333.0000	23711.0000	0.0984
1004817	639.177	2227.0000	23705.0000	0.0939
1004872	639.076	2153.0000	23702.0000	0.0908
1004927	638.976	2090.0000	23660.0000	0.0883
1004982	638.876	2024.0000	23656.0000	0.0856
1005037	638.775	1961.0000	23646.0000	0.0829
1005092	638.675	1912.0000	23636.0000	0.0809
1005147	638.575	1881.0000	23641.0000	0.0796
1005202	638.475	1860.0000	23636.0000	0.0787
1005257	638.375	1843.0000	23627.0000	0.0780
1005312	638.275	1829.0000	23623.0000	0.0774
1005367	638.174	1819.0000	23615.0000	0.0770
1005422	638.074	1805.0000	23573.0000	0.0766
1005477	637.974	1798.0000	23566.0000	0.0763
1005532	637.874	1793.0000	23557.0000	0.0761
1005587	637.774	1786.0000	23552.0000	0.0758
1005642	637.674	1781.0000	23551.0000	0.0756
1005697	637.575	1778.0000	23544.0000	0.0755
1005752	637.475	1772.0000	23537.0000	0.0753
1005807	637.375	1771.0000	23543.0000	0.0752
1005862	637.275	1764.0000	23500.0000	0.0751
1005917	637.175	1761.0000	23496.0000	0.0749
1005972	637.076	1756.0000	23486.0000	0.0748
1005985	637.052	1757.0000	23493.0000	0.0748
1005985	637.052	1759.0000	23491.0000	0.0749
1006110	636.825	1751.0000	23460.0000	0.0746
1006235	636.599	1747.0000	23461.0000	0.0745
1006360	636.373	1741.0000	23450.0000	0.0742
1006485	636.147	1734.0000	23407.0000	0.0741
1006610	635.921	1731.0000	23397.0000	0.0740
1006735	635.695	1724.0000	23369.0000	0.0738
1006860	635.469	1724.0000	23361.0000	0.0738
1006985	635.244	1719.0000	23316.0000	0.0737
1007110	635.019	1715.0000	23305.0000	0.0736
1007235	634.794	1710.0000	23261.0000	0.0735
1007360	634.569	1711.0000	23251.0000	0.0736
1007485	634.344	1704.0000	23202.0000	0.0734
1007610	634.119	1702.0000	23193.0000	0.0734
1007735	633.895	1700.0000	23155.0000	0.0734
1007860	633.671	1697.0000	23139.0000	0.0733
1007985	633.446	1694.0000	23097.0000	0.0733
1008110	633.222	1694.0000	23086.0000	0.0734
1008235	632.999	1693.0000	23057.0000	0.0734
1008360	632.775	1691.0000	23045.0000	0.0734
1008485	632.551	1689.0000	23004.0000	0.0734
1008610	632.328	1688.0000	22996.0000	0.0734
1008735	632.105	1685.0000	22962.0000	0.0734
1008765	632.051	1687.0000	22964.0000	0.0735
