mode,ox/red,error,"control changes","counter inc.",time/s,control/V,Ewe/V,<I>/mA,"cycle number",(Q-Qo)/C,"I Range",P/W,EC-Lab,ASCII,FILE,,,,,,,,,
2,1,0,1,0,2.063618947868599E+002,8.1827992E-001,8.1803823E-001,6.668551247654591E+000,1.000000000000000E+000,2.6975110E-001,10,5.4551298E-003,,,,,,,,,,,,
2,1,0,0,0,2.064617947843362E+002,8.1778032E-001,8.1748646E-001,6.642969999048454E+000,1.000000000000000E+000,2.7041557E-001,10,5.4305382E-003,,,,,,,,,,,,
2,1,0,1,0,2.065616947818125E+002,8.1728077E-001,8.1707597E-001,6.618471783283752E+000,1.000000000000000E+000,2.7107760E-001,10,5.4077944E-003,,,,,,,,,,,,
2,1,0,1,0,2.066615947792889E+002,8.1678152E-001,8.1657887E-001,6.594840675592408E+000,1.000000000000000E+000,2.7173719E-001,10,5.3852075E-003,,,,,,,,,,,,
2,1,0,0,0,2.067613947767677E+002,8.1628221E-001,8.1606448E-001,6.568682816869369E+000,1.000000000000000E+000,2.7239364E-001,10,5.3604688E-003,,,,,,,,,,,,
2,1,0,1,0,2.068612947742440E+002,8.1578290E-001,8.1555247E-001,6.543598742563688E+000,1.000000000000000E+000,2.7304819E-001,10,5.3366483E-003,,,,,,,,,,,,
2,1,0,1,0,2.069611947717203E+002,8.1528324E-001,8.1503171E-001,6.517165351797033E+000,1.000000000000000E+000,2.7370018E-001,10,5.3116963E-003,,,,,,,,,,,,
2,1,0,1,0,2.070610947691966E+002,8.1478369E-001,8.1458169E-001,6.489647973591296E+000,1.000000000000000E+000,2.7434945E-001,10,5.2863485E-003,,,,,,,,,,,,
2,1,0,1,0,2.071608947666755E+002,8.1428486E-001,8.1405532E-001,6.462430733842837E+000,1.000000000000000E+000,2.7499533E-001,10,5.2607763E-003,,,,,,,,,,,,
2,1,0,1,0,2.072607947641518E+002,8.1378520E-001,8.1358421E-001,6.435665035689304E+000,1.000000000000000E+000,2.7563915E-001,10,5.2359556E-003,,,,,,,,,,,,
2,1,0,1,0,2.073606947616281E+002,8.1328577E-001,8.1302965E-001,6.409567577636267E+000,1.000000000000000E+000,2.7628034E-001,10,5.2111684E-003,,,,,,,,,,,,
2,1,0,0,0,2.074605947591044E+002,8.1278640E-001,8.1250793E-001,6.383362931233819E+000,1.000000000000000E+000,2.7691895E-001,10,5.1865331E-003,,,,,,,,,,,,
2,1,0,1,0,2.075604947565807E+002,8.1228656E-001,8.1206006E-001,6.359410515510575E+000,1.000000000000000E+000,2.7755505E-001,10,5.1642233E-003,,,,,,,,,,,,
2,1,0,1,0,2.076602947540596E+002,8.1178808E-001,8.1155831E-001,6.335020570650386E+000,1.000000000000000E+000,2.7818805E-001,10,5.1412387E-003,,,,,,,,,,,,
2,1,0,0,0,2.077601947515359E+002,8.1128818E-001,8.1107742E-001,6.311074697309071E+000,1.000000000000000E+000,2.7881932E-001,10,5.1187701E-003,,,,,,,,,,,,
2,1,0,1,0,2.078600947490122E+002,8.1078875E-001,8.1054497E-001,6.286951849860856E+000,1.000000000000000E+000,2.7944815E-001,10,5.0958572E-003,,,,,,,,,,,,
2,1,0,1,0,2.079599947464885E+002,8.1028950E-001,8.1007540E-001,6.261691204927580E+000,1.000000000000000E+000,2.8007454E-001,10,5.0724419E-003,,,,,,,,,,,,
2,1,0,1,0,2.080598947439648E+002,8.0978954E-001,8.0956167E-001,6.235287934084781E+000,1.000000000000000E+000,2.8069833E-001,10,5.0478503E-003,,,,,,,,,,,,
2,1,0,1,0,2.081596947414437E+002,8.0929095E-001,8.0904275E-001,6.210240814260922E+000,1.000000000000000E+000,2.8131896E-001,10,5.0243502E-003,,,,,,,,,,,,
2,1,0,1,0,2.082595947389200E+002,8.0879116E-001,8.0857378E-001,6.185399920852113E+000,1.000000000000000E+000,2.8193769E-001,10,5.0013522E-003,,,,,,,,,,,,
2,1,0,1,0,2.083594947363963E+002,8.0829173E-001,8.0802244E-001,6.160838717892872E+000,1.000000000000000E+000,2.8255394E-001,10,4.9780961E-003,,,,,,,,,,,,
2,1,0,0,0,2.084593947338726E+002,8.0779237E-001,8.0758125E-001,6.134146387378365E+000,1.000000000000000E+000,2.8316763E-001,10,4.9538217E-003,,,,,,,,,,,,
2,1,0,1,0,2.085592947313489E+002,8.0729270E-001,8.0704975E-001,6.107576297807888E+000,1.000000000000000E+000,2.8377867E-001,10,4.9291179E-003,,,,,,,,,,,,
2,1,0,1,0,2.086590947288278E+002,8.0679399E-001,8.0656052E-001,6.081308508456289E+000,1.000000000000000E+000,2.8438646E-001,10,4.9049435E-003,,,,,,,,,,,,
2,1,0,0,0,2.087589947263041E+002,8.0629420E-001,8.0606490E-001,6.055830311444055E+000,1.000000000000000E+000,2.8499225E-001,10,4.8813922E-003,,,,,,,,,,,,
2,1,0,1,0,2.088588947237804E+002,8.0579478E-001,8.0555993E-001,6.030058593370740E+000,1.000000000000000E+000,2.8559548E-001,10,4.8575737E-003,,,,,,,,,,,,
2,1,0,1,0,2.089587947212567E+002,8.0529541E-001,8.0507350E-001,6.004229307174654E+000,1.000000000000000E+000,2.8619614E-001,10,4.8338459E-003,,,,,,,,,,,,
2,1,0,1,0,2.090586947187330E+002,8.0479568E-001,8.0453509E-001,5.978054325731463E+000,1.000000000000000E+000,2.8679422E-001,10,4.8095547E-003,,,,,,,,,,,,
2,1,0,1,0,2.091584947162119E+002,8.0429685E-001,8.0407923E-001,5.954002652411930E+000,1.000000000000000E+000,2.8738922E-001,10,4.7874898E-003,,,,,,,,,,,,
2,1,0,1,0,2.092583947136882E+002,8.0379730E-001,8.0356336E-001,5.929635232245460E+000,1.000000000000000E+000,2.8798240E-001,10,4.7648377E-003,,,,,,,,,,,,
2,1,0,1,0,2.093582947111645E+002,8.0329770E-001,8.0303204E-001,5.904744123814012E+000,1.000000000000000E+000,2.8857309E-001,10,4.7416985E-003,,,,,,,,,,,,
2,1,0,0,0,2.094581947086408E+002,8.0279857E-001,8.0250621E-001,5.879204931634476E+000,1.000000000000000E+000,2.8916126E-001,10,4.7180983E-003,,,,,,,,,,,,
2,1,0,1,0,2.095579947061196E+002,8.0229908E-001,8.0207461E-001,5.853259282099657E+000,1.000000000000000E+000,2.8974628E-001,10,4.6947505E-003,,,,,,,,,,,,
2,1,0,1,0,2.096578947035960E+002,8.0179995E-001,8.0157429E-001,5.828258356859209E+000,1.000000000000000E+000,2.9032937E-001,10,4.6717823E-003,,,,,,,,,,,,
2,1,0,0,0,2.097577947010723E+002,8.0130035E-001,8.0107260E-001,5.802866334164577E+000,1.000000000000000E+000,2.9090992E-001,10,4.6485174E-003,,,,,,,,,,,,
2,1,0,1,0,2.098576946985486E+002,8.0080056E-001,8.0054206E-001,5.777961458747825E+000,1.000000000000000E+000,2.9148790E-001,10,4.6255011E-003,,,,,,,,,,,,
2,1,0,1,0,2.099575946960249E+002,8.0030155E-001,8.0003333E-001,5.751988229928230E+000,1.000000000000000E+000,2.9206339E-001,10,4.6017822E-003,,,,,,,,,,,,
2,1,0,0,0,2.100573946935037E+002,7.9980206E-001,7.9954755E-001,5.726309644931163E+000,1.000000000000000E+000,2.9263571E-001,10,4.5784567E-003,,,,,,,,,,,,
2,1,0,1,0,2.101572946909801E+002,7.9930282E-001,7.9902190E-001,5.701987394016840E+000,1.000000000000000E+000,2.9320616E-001,10,4.5560128E-003,,,,,,,,,,,,
2,1,0,1,0,2.102571946884564E+002,7.9880327E-001,7.9857105E-001,5.676649376198100E+000,1.000000000000000E+000,2.9377407E-001,10,4.5332080E-003,,,,,,,,,,,,
2,1,0,1,0,2.103570946859327E+002,7.9830378E-001,7.9809159E-001,5.650934416134007E+000,1.000000000000000E+000,2.9433945E-001,10,4.5099631E-003,,,,,,,,,,,,
2,1,0,0,0,2.104569946834090E+002,7.9780453E-001,7.9757953E-001,5.624702581652869E+000,1.000000000000000E+000,2.9490227E-001,10,4.4861478E-003,,,,,,,,,,,,
2,1,0,1,0,2.105567946808878E+002,7.9730511E-001,7.9704612E-001,5.598580266974395E+000,1.000000000000000E+000,2.9546189E-001,10,4.4623269E-003,,,,,,,,,,,,
2,1,0,1,0,2.106566946783641E+002,7.9680580E-001,7.9656380E-001,5.572967002484241E+000,1.000000000000000E+000,2.9601949E-001,10,4.4392240E-003,,,,,,,,,,,,
2,1,0,0,0,2.107565946758405E+002,7.9630637E-001,7.9604298E-001,5.546557431419705E+000,1.000000000000000E+000,2.9657450E-001,10,4.4152979E-003,,,,,,,,,,,,
2,1,0,1,0,2.108564946733168E+002,7.9580677E-001,7.9557711E-001,5.519955291094007E+000,1.000000000000000E+000,2.9712683E-001,10,4.3915501E-003,,,,,,,,,,,,
2,1,0,1,0,2.109562946707956E+002,7.9530787E-001,7.9509974E-001,5.492920298626530E+000,1.000000000000000E+000,2.9767597E-001,10,4.3674195E-003,,,,,,,,,,,,
2,1,0,0,0,2.110561946682719E+002,7.9480827E-001,7.9452759E-001,5.466964880073533E+000,1.000000000000000E+000,2.9822299E-001,10,4.3436545E-003,,,,,,,,,,,,
2,1,0,1,0,2.111560946657482E+002,7.9430884E-001,7.9405802E-001,5.441582716091173E+000,1.000000000000000E+000,2.9876742E-001,10,4.3209326E-003,,,,,,,,,,,,
2,1,0,1,0,2.112559946632246E+002,7.9380947E-001,7.9357749E-001,5.415029529620103E+000,1.000000000000000E+000,2.9930928E-001,10,4.2972458E-003,,,,,,,,,,,,
2,1,0,1,0,2.113558946607009E+002,7.9330957E-001,7.9306716E-001,5.386813316516708E+000,1.000000000000000E+000,2.9984838E-001,10,4.2721047E-003,,,,,,,,,,,,
2,1,0,1,0,2.114556946581797E+002,7.9281110E-001,7.9258859E-001,5.359962601242415E+000,1.000000000000000E+000,3.0038422E-001,10,4.2482452E-003,,,,,,,,,,,,
2,1,0,1,0,2.115555946556560E+002,7.9231125E-001,7.9207927E-001,5.332341127373553E+000,1.000000000000000E+000,3.0091783E-001,10,4.2236368E-003,,,,,,,,,,,,
2,1,0,1,0,2.116554946531323E+002,7.9181176E-001,7.9159331E-001,5.305326324169926E+000,1.000000000000000E+000,3.0144873E-001,10,4.1996608E-003,,,,,,,,,,,,
2,1,0,0,0,2.117553946506087E+002,7.9131246E-001,7.9103684E-001,5.279280820930452E+000,1.000000000000000E+000,3.0197701E-001,10,4.1761058E-003,,,,,,,,,,,,
2,1,0,1,0,2.118552946480850E+002,7.9081267E-001,7.9060805E-001,5.251676013076185E+000,1.000000000000000E+000,3.0250260E-001,10,4.1520172E-003,,,,,,,,,,,,
2,1,0,1,0,2.119550946455638E+002,7.9031402E-001,7.9005432E-001,5.225473013411644E+000,1.000000000000000E+000,3.0302498E-001,10,4.1284077E-003,,,,,,,,,,,,
2,1,0,0,0,2.120549946430401E+002,7.8981411E-001,7.8963715E-001,5.199273579650448E+000,1.000000000000000E+000,3.0354527E-001,10,4.1055395E-003,,,,,,,,,,,,
2,1,0,1,0,2.121548946405164E+002,7.8931475E-001,7.8907388E-001,5.172248722417550E+000,1.000000000000000E+000,3.0406287E-001,10,4.0812865E-003,,,,,,,,,,,,
2,1,0,1,0,2.122547946379927E+002,7.8881544E-001,7.8860217E-001,5.144848409626206E+000,1.000000000000000E+000,3.0457777E-001,10,4.0572388E-003,,,,,,,,,,,,
2,1,0,1,0,2.123546946354691E+002,7.8831565E-001,7.8808641E-001,5.117718826714039E+000,1.000000000000000E+000,3.0508992E-001,10,4.0332046E-003,,,,,,,,,,,,
2,1,0,1,0,2.124544946329479E+002,7.8781682E-001,7.8759283E-001,5.091170152446850E+000,1.000000000000000E+000,3.0559888E-001,10,4.0097693E-003,,,,,,,,,,,,
2,1,0,1,0,2.125543946304242E+002,7.8731728E-001,7.8706872E-001,5.062623645420402E+000,1.000000000000000E+000,3.0610561E-001,10,3.9846329E-003,,,,,,,,,,,,
2,1,0,1,0,2.126542946279005E+002,7.8681791E-001,7.8660953E-001,5.034910245329723E+000,1.000000000000000E+000,3.0660957E-001,10,3.9605084E-003,,,,,,,,,,,,
2,1,0,0,0,2.127541946253768E+002,7.8631836E-001,7.8609419E-001,5.006747219297610E+000,1.000000000000000E+000,3.0711070E-001,10,3.9357748E-003,,,,,,,,,,,,
2,1,0,1,0,2.128540946228532E+002,7.8581858E-001,7.8553283E-001,4.979277578547542E+000,1.000000000000000E+000,3.0760905E-001,10,3.9113862E-003,,,,,,,,,,,,
2,1,0,1,0,2.129538946203320E+002,7.8531998E-001,7.8510839E-001,4.953159265524391E+000,1.000000000000000E+000,3.0810425E-001,10,3.8887670E-003,,,,,,,,,,,,
2,1,0,0,0,2.130537946178083E+002,7.8482032E-001,7.8457040E-001,4.926068317007145E+000,1.000000000000000E+000,3.0859727E-001,10,3.8648474E-003,,,,,,,,,,,,
2,1,0,1,0,2.131536946152846E+002,7.8432071E-001,7.8410059E-001,4.898101739675106E+000,1.000000000000000E+000,3.0908754E-001,10,3.8406046E-003,,,,,,,,,,,,
2,1,0,1,0,2.132535946127609E+002,7.8382152E-001,7.8351963E-001,4.870437634763927E+000,1.000000000000000E+000,3.0957502E-001,10,3.8160835E-003,,,,,,,,,,,,
2,1,0,1,0,2.133534946102372E+002,7.8332168E-001,7.8312463E-001,4.842635248758121E+000,1.000000000000000E+000,3.1005976E-001,10,3.7923870E-003,,,,,,,,,,,,
2,1,0,1,0,2.134532946077161E+002,7.8282297E-001,7.8261113E-001,4.815978538907877E+000,1.000000000000000E+000,3.1054127E-001,10,3.7690385E-003,,,,,,,,,,,,
2,1,0,1,0,2.135531946051924E+002,7.8232330E-001,7.8207529E-001,4.787248199736624E+000,1.000000000000000E+000,3.1102046E-001,10,3.7439885E-003,,,,,,,,,,,,
2,1,0,1,0,2.136530946026687E+002,7.8182369E-001,7.8155327E-001,4.757768086268761E+000,1.000000000000000E+000,3.1149676E-001,10,3.7184493E-003,,,,,,,,,,,,
2,1,0,0,0,2.137529946001450E+002,7.8132463E-001,7.8107864E-001,4.730607510716831E+000,1.000000000000000E+000,3.1197026E-001,10,3.6949764E-003,,,,,,,,,,,,
2,1,0,1,0,2.138527945976239E+002,7.8082508E-001,7.8055793E-001,4.703316604889515E+000,1.000000000000000E+000,3.1244057E-001,10,3.6712112E-003,,,,,,,,,,,,
2,1,0,1,0,2.139526945951002E+002,7.8032589E-001,7.8007543E-001,4.675084660441023E+000,1.000000000000000E+000,3.1290856E-001,10,3.6469186E-003,,,,,,,,,,,,
2,1,0,0,0,2.140525945925765E+002,7.7982628E-001,7.7955586E-001,4.647096193499038E+000,1.000000000000000E+000,3.1337374E-001,10,3.6226711E-003,,,,,,,,,,,,
2,1,0,1,0,2.141524945900528E+002,7.7932680E-001,7.7906466E-001,4.619032792327843E+000,1.000000000000000E+000,3.1383613E-001,10,3.5985252E-003,,,,,,,,,,,,
2,1,0,1,0,2.142522945875317E+002,7.7882802E-001,7.7857113E-001,4.593571259475340E+000,1.000000000000000E+000,3.1429541E-001,10,3.5764219E-003,,,,,,,,,,,,
2,1,0,0,0,2.143521945850080E+002,7.7832824E-001,7.7812326E-001,4.566966524278694E+000,1.000000000000000E+000,3.1475255E-001,10,3.5536629E-003,,,,,,,,,,,,
2,1,0,1,0,2.144520945824843E+002,7.7782887E-001,7.7759302E-001,4.539904565849413E+000,1.000000000000000E+000,3.1520697E-001,10,3.5301980E-003,,,,,,,,,,,,
2,1,0,1,0,2.145519945799606E+002,7.7732933E-001,7.7707976E-001,4.513582602143288E+000,1.000000000000000E+000,3.1565875E-001,10,3.5074137E-003,,,,,,,,,,,,
2,1,0,1,0,2.146518945774369E+002,7.7682972E-001,7.7659369E-001,4.487244477317162E+000,1.000000000000000E+000,3.1610790E-001,10,3.4847658E-003,,,,,,,,,,,,
2,1,0,1,0,2.147516945749157E+002,7.7633101E-001,7.7606964E-001,4.461418992105699E+000,1.000000000000000E+000,3.1655401E-001,10,3.4623719E-003,,,,,,,,,,,,
2,1,0,1,0,2.148515945723921E+002,7.7583128E-001,7.7559203E-001,4.434880618143964E+000,1.000000000000000E+000,3.1699792E-001,10,3.4396581E-003,,,,,,,,,,,,
2,1,0,1,0,2.149514945698684E+002,7.7533185E-001,7.7508420E-001,4.407678438258969E+000,1.000000000000000E+000,3.1743917E-001,10,3.4163219E-003,,,,,,,,,,,,
2,1,0,0,0,2.150513945673447E+002,7.7483249E-001,7.7453488E-001,4.381578087806730E+000,1.000000000000000E+000,3.1787774E-001,10,3.3936850E-003,,,,,,,,,,,,
2,1,0,1,0,2.151512945648210E+002,7.7433270E-001,7.7409130E-001,4.355188788396617E+000,1.000000000000000E+000,3.1831372E-001,10,3.3713137E-003,,,,,,,,,,,,
2,1,0,1,0,2.152510945622998E+002,7.7383411E-001,7.7361608E-001,4.328708762536714E+000,1.000000000000000E+000,3.1874660E-001,10,3.3487587E-003,,,,,,,,,,,,
2,1,0,0,0,2.153509945597762E+002,7.7333426E-001,7.7313507E-001,4.301750290724982E+000,1.000000000000000E+000,3.1917727E-001,10,3.3258339E-003,,,,,,,,,,,,
2,1,0,1,0,2.154508945572525E+002,7.7283484E-001,7.7261662E-001,4.274968476897413E+000,1.000000000000000E+000,3.1960523E-001,10,3.3029118E-003,,,,,,,,,,,,
2,1,0,1,0,2.155507945547288E+002,7.7233547E-001,7.7210116E-001,4.249399663673525E+000,1.000000000000000E+000,3.2003060E-001,10,3.2809663E-003,,,,,,,,,,,,
2,1,0,1,0,2.156506945522051E+002,7.7183568E-001,7.7163643E-001,4.222202797657658E+000,1.000000000000000E+000,3.2045332E-001,10,3.2580055E-003,,,,,,,,,,,,
2,1,0,1,0,2.157504945496839E+002,7.7133703E-001,7.7114809E-001,4.194813136286868E+000,1.000000000000000E+000,3.2087287E-001,10,3.2348221E-003,,,,,,,,,,,,
2,1,0,1,0,2.158503945471602E+002,7.7083725E-001,7.7062929E-001,4.167249751311765E+000,1.000000000000000E+000,3.2129008E-001,10,3.2114047E-003,,,,,,,,,,,,
2,1,0,1,0,2.159502945446366E+002,7.7033788E-001,7.7011597E-001,4.139924175622468E+000,1.000000000000000E+000,3.2170457E-001,10,3.1882217E-003,,,,,,,,,,,,
2,1,0,0,0,2.160501945421129E+002,7.6983845E-001,7.6962405E-001,4.113407963955837E+000,1.000000000000000E+000,3.2211635E-001,10,3.1657778E-003,,,,,,,,,,,,
2,1,0,1,0,2.161500945395892E+002,7.6933861E-001,7.6908916E-001,4.086727247640134E+000,1.000000000000000E+000,3.2252547E-001,10,3.1430577E-003,,,,,,,,,,,,
2,1,0,1,0,2.162498945370680E+002,7.6883990E-001,7.6860934E-001,4.059048985366033E+000,1.000000000000000E+000,3.2293150E-001,10,3.1198231E-003,,,,,,,,,,,,
2,1,0,0,0,2.163497945345443E+002,7.6834041E-001,7.6808441E-001,4.032228325252177E+000,1.000000000000000E+000,3.2333526E-001,10,3.0970918E-003,,,,,,,,,,,,
2,1,0,1,0,2.164496945320207E+002,7.6784080E-001,7.6763999E-001,4.006138788242016E+000,1.000000000000000E+000,3.2373637E-001,10,3.0752723E-003,,,,,,,,,,,,
2,1,0,1,0,2.165495945294970E+002,7.6734149E-001,7.6714385E-001,3.979712252815579E+000,1.000000000000000E+000,3.2413477E-001,10,3.0530118E-003,,,,,,,,,,,,
2,1,0,0,0,2.166493945269758E+002,7.6684219E-001,7.6660186E-001,3.952685340855059E+000,1.000000000000000E+000,3.2453012E-001,10,3.0301360E-003,,,,,,,,,,,,
2,1,0,1,0,2.167492945244521E+002,7.6634288E-001,7.6606339E-001,3.925805488931701E+000,1.000000000000000E+000,3.2492316E-001,10,3.0074159E-003,,,,,,,,,,,,
2,1,0,1,0,2.168491945219284E+002,7.6584339E-001,7.6559031E-001,3.899828429023429E+000,1.000000000000000E+000,3.2531360E-001,10,2.9856709E-003,,,,,,,,,,,,
2,1,0,1,0,2.169490945194048E+002,7.6534361E-001,7.6512790E-001,3.872164115924406E+000,1.000000000000000E+000,3.2570139E-001,10,2.9627008E-003,,,,,,,,,,,,
2,1,0,0,0,2.170489945168811E+002,7.6484460E-001,7.6457649E-001,3.846847797985433E+000,1.000000000000000E+000,3.2608652E-001,10,2.9412094E-003,,,,,,,,,,,,
2,1,0,1,0,2.171488945143574E+002,7.6434469E-001,7.6412648E-001,3.819699665178064E+000,1.000000000000000E+000,3.2646900E-001,10,2.9187337E-003,,,,,,,,,,,,
2,1,0,1,0,2.172486945118362E+002,7.6384592E-001,7.6361489E-001,3.793163597549626E+000,1.000000000000000E+000,3.2684839E-001,10,2.8965161E-003,,,,,,,,,,,,
2,1,0,0,0,2.173485945093125E+002,7.6334631E-001,7.6308030E-001,3.765392922140926E+000,1.000000000000000E+000,3.2722548E-001,10,2.8732971E-003,,,,,,,,,,,,
2,1,0,1,0,2.174484945067888E+002,7.6284677E-001,7.6260185E-001,3.739812517511190E+000,1.000000000000000E+000,3.2759988E-001,10,2.8519880E-003,,,,,,,,,,,,
2,1,0,1,0,2.175483945042652E+002,7.6234758E-001,7.6204216E-001,3.712811408771422E+000,1.000000000000000E+000,3.2797170E-001,10,2.8293189E-003,,,,,,,,,,,,
2,1,0,0,0,2.176481945017440E+002,7.6184809E-001,7.6162010E-001,3.685688827516742E+000,1.000000000000000E+000,3.2834044E-001,10,2.8070947E-003,,,,,,,,,,,,
2,1,0,1,0,2.177480944992203E+002,7.6134884E-001,7.6114500E-001,3.659160594434045E+000,1.000000000000000E+000,3.2870686E-001,10,2.7851518E-003,,,,,,,,,,,,
2,1,0,1,0,2.178479944966966E+002,7.6084930E-001,7.6058310E-001,3.633099717122526E+000,1.000000000000000E+000,3.2907063E-001,10,2.7632744E-003,,,,,,,,,,,,
2,1,0,1,0,2.179478944941729E+002,7.6034975E-001,7.6010787E-001,3.607225974061265E+000,1.000000000000000E+000,3.2943180E-001,10,2.7418809E-003,,,,,,,,,,,,
2,1,0,1,0,2.180476944916518E+002,7.5985098E-001,7.5960368E-001,3.580066052238493E+000,1.000000000000000E+000,3.2978997E-001,10,2.7194314E-003,,,,,,,,,,,,
2,1,0,1,0,2.181475944891281E+002,7.5935125E-001,7.5910914E-001,3.553663574435092E+000,1.000000000000000E+000,3.3014584E-001,10,2.6976184E-003,,,,,,,,,,,,
2,1,0,1,0,2.182474944866044E+002,7.5885189E-001,7.5863624E-001,3.527042301340607E+000,1.000000000000000E+000,3.3049908E-001,10,2.6757421E-003,,,,,,,,,,,,
2,1,0,0,0,2.183473944840807E+002,7.5835240E-001,7.5814730E-001,3.502030007817112E+000,1.000000000000000E+000,3.3084971E-001,10,2.6550547E-003,,,,,,,,,,,,
2,1,0,1,0,2.184472944815570E+002,7.5785273E-001,7.5755310E-001,3.476436151544927E+000,1.000000000000000E+000,3.3119783E-001,10,2.6335849E-003,,,,,,,,,,,,
2,1,0,1,0,2.185470944790359E+002,7.5735408E-001,7.5709903E-001,3.450853032886727E+000,1.000000000000000E+000,3.3154306E-001,10,2.6126376E-003,,,,,,,,,,,,
2,1,0,0,0,2.186469944765122E+002,7.5685424E-001,7.5656509E-001,3.425017259739057E+000,1.000000000000000E+000,3.3188605E-001,10,2.5912486E-003,,,,,,,,,,,,
2,1,0,1,0,2.187468944739885E+002,7.5635469E-001,7.5612724E-001,3.398776514456953E+000,1.000000000000000E+000,3.3222643E-001,10,2.5699076E-003,,,,,,,,,,,,
2,1,0,1,0,2.188467944714648E+002,7.5585544E-001,7.5562984E-001,3.373151198029511E+000,1.000000000000000E+000,3.3256420E-001,10,2.5488536E-003,,,,,,,,,,,,
2,1,0,1,0,2.189466944689411E+002,7.5535560E-001,7.5503576E-001,3.347439312806193E+000,1.000000000000000E+000,3.3289942E-001,10,2.5274365E-003,,,,,,,,,,,,
2,1,0,1,0,2.190464944664200E+002,7.5485706E-001,7.5462407E-001,3.320925386807900E+000,1.000000000000000E+000,3.3323172E-001,10,2.5060503E-003,,,,,,,,,,,,
2,1,0,1,0,2.191463944638963E+002,7.5435722E-001,7.5410497E-001,3.294795609734663E+000,1.000000000000000E+000,3.3356172E-001,10,2.4846217E-003,,,,,,,,,,,,
2,1,0,1,0,2.192462944613726E+002,7.5385791E-001,7.5360787E-001,3.269205209278191E+000,1.000000000000000E+000,3.3388913E-001,10,2.4636989E-003,,,,,,,,,,,,
2,1,0,0,0,2.193461944588489E+002,7.5335848E-001,7.5310403E-001,3.244596069057792E+000,1.000000000000000E+000,3.3421406E-001,10,2.4435185E-003,,,,,,,,,,,,
2,1,0,1,0,2.194460944563252E+002,7.5285864E-001,7.5260121E-001,3.219226066207678E+000,1.000000000000000E+000,3.3453646E-001,10,2.4227935E-003,,,,,,,,,,,,
2,1,0,1,0,2.195458944538041E+002,7.5236005E-001,7.5215626E-001,3.192751297723319E+000,1.000000000000000E+000,3.3485594E-001,10,2.4014479E-003,,,,,,,,,,,,
2,1,0,0,0,2.196457944512804E+002,7.5186020E-001,7.5162691E-001,3.166224368192530E+000,1.000000000000000E+000,3.3517313E-001,10,2.3798195E-003,,,,,,,,,,,,
2,1,0,1,0,2.197456944487567E+002,7.5136089E-001,7.5114536E-001,3.141615309559747E+000,1.000000000000000E+000,3.3548775E-001,10,2.3598098E-003,,,,,,,,,,,,
2,1,0,1,0,2.198455944462330E+002,7.5086141E-001,7.5062060E-001,3.116546297514887E+000,1.000000000000000E+000,3.3579990E-001,10,2.3393438E-003,,,,,,,,,,,,
2,1,0,1,0,2.199454944437093E+002,7.5036162E-001,7.5011861E-001,3.091044101247846E+000,1.000000000000000E+000,3.3610946E-001,10,2.3186498E-003,,,,,,,,,,,,
2,1,0,1,0,2.200452944411882E+002,7.4986303E-001,7.4964726E-001,3.064013367076342E+000,1.000000000000000E+000,3.3641610E-001,10,2.2969292E-003,,,,,,,,,,,,
2,1,0,1,0,2.201451944386645E+002,7.4936336E-001,7.4913484E-001,3.038744370970463E+000,1.000000000000000E+000,3.3672044E-001,10,2.2764292E-003,,,,,,,,,,,,
2,1,0,1,0,2.202450944361408E+002,7.4886382E-001,7.4860871E-001,3.014988468545987E+000,1.000000000000000E+000,3.3702236E-001,10,2.2570465E-003,,,,,,,,,,,,
2,1,0,0,0,2.203449944336171E+002,7.4836457E-001,7.4810302E-001,2.989500447555820E+000,1.000000000000000E+000,3.3732185E-001,10,2.2364543E-003,,,,,,,,,,,,
2,1,0,1,0,2.204447944310959E+002,7.4786514E-001,7.4764717E-001,2.964726066963692E+000,1.000000000000000E+000,3.3761850E-001,10,2.2165691E-003,,,,,,,,,,,,
2,1,0,1,0,2.205446944285723E+002,7.4736589E-001,7.4717009E-001,2.939778642352984E+000,1.000000000000000E+000,3.3791301E-001,10,2.1965147E-003,,,,,,,,,,,,
2,1,0,0,0,2.206445944260486E+002,7.4686635E-001,7.4659842E-001,2.916103490524812E+000,1.000000000000000E+000,3.3820507E-001,10,2.1771584E-003,,,,,,,,,,,,
2,1,0,1,0,2.207444944235249E+002,7.4636662E-001,7.4607748E-001,2.892686485061965E+000,1.000000000000000E+000,3.3849475E-001,10,2.1581682E-003,,,,,,,,,,,,
2,1,0,1,0,2.208443944210012E+002,7.4586761E-001,7.4561542E-001,2.867180463064607E+000,1.000000000000000E+000,3.3878198E-001,10,2.1378139E-003,,,,,,,,,,,,
2,1,0,0,0,2.209441944184800E+002,7.4536806E-001,7.4515301E-001,2.842280486379636E+000,1.000000000000000E+000,3.3906642E-001,10,2.1179339E-003,,,,,,,,,,,,
2,1,0,1,0,2.210440944159564E+002,7.4486887E-001,7.4462402E-001,2.816731841353281E+000,1.000000000000000E+000,3.3934861E-001,10,2.0974062E-003,,,,,,,,,,,,
2,1,0,1,0,2.211439944134327E+002,7.4436939E-001,7.4409264E-001,2.792461558624552E+000,1.000000000000000E+000,3.3962834E-001,10,2.0778500E-003,,,,,,,,,,,,
