波長 (nm),0 mV,50 mV,100 mV,150 mV,200 mV,300 mV,400 mV,500 mV,600 mV,700 mV,800 mV,100-0,200-100,300-200,400-300,500-400,600-500,700-600,800-700,800 - 500,500 - 300,Raw data name,Mod column name,
414,0.0010351906158357405,0.006216199817979351,0.009920012134694761,0.016494589948426956,0.02568540802912235,0.03104641520881677,0.03574759834159039,0.03973435129942218,0.04258863383557337,0.045584588937201326,0.04857063403781807,0.008884821518859023,0.015765395894427593,0.005361007179694418,0.004701183132773621,0.003986752957831792,0.0028542825361511774,0.002995955101627965,0.0029860451006167407,0.008933259176862862,0.008425017696430077,nan,nan,
415,0.001051269086864155,0.006330973809282815,0.010136211952674327,0.016793406815653156,0.02609485286682079,0.03129012033572545,0.0361478410354927,0.03992860754373404,0.04304055010617704,0.04616543634341023,0.04932713115582795,0.009084942865810172,0.015958640914146463,0.005195267468904658,0.004857720699767245,0.003780766508241346,0.0031119425624430075,0.003124886237233178,0.0031616948124177256,0.009536050156739471,0.008267165537465575,nan,nan,
416,0.0009715845889371684,0.006284154110627747,0.01057073516027872,0.016995955101627467,0.02628728890686528,0.03147750025280502,0.03645879259783468,0.04027778339569075,0.043545151178075094,0.04668136313074967,0.049537465871168224,0.009599150571341553,0.015716553746586558,0.0051902113459397475,0.004981292345029653,0.003818990797856068,0.003267367782384351,0.0031362119526745767,0.002856102740418545,0.009339973708160249,0.00842137728789534,nan,nan,
417,0.0011071898068560633,0.006469814945899254,0.010859844271412294,0.017295783193446646,0.02648629790676415,0.03192021437961258,0.036829912023459095,0.040970371119424163,0.04374729497421221,0.04713995348366704,0.04998442714126629,0.00975265446455623,0.015626453635351853,0.005433916472848427,0.004909697643846523,0.004140459095965066,0.0027769238547880495,0.003392658509454829,0.0028444736575992512,0.009149560117301727,0.00866670037415279,nan,nan,
418,0.0008931135605217601,0.0065799373040750005,0.010867428455859657,0.017563757710586894,0.026751238750125448,0.03215866113863775,0.037168065527352294,0.04136191728182682,0.04391354029729846,0.047701284255231395,0.05025705329153426,0.009974314895337899,0.01588381029426579,0.005407422388512296,0.005009404388714555,0.0041938517544745195,0.0025516230154716446,0.003787743957932922,0.0025557690363028716,0.009044797249468784,0.008875012640307095,nan,nan,
419,0.0008670239660228229,0.006494084336130823,0.010938517544746297,0.01753190413590796,0.02675235109717773,0.03234998483162996,0.03737910809990766,0.0417063403781965,0.044048437658002274,0.048154717362724545,0.050659925169378325,0.010071493578723474,0.015813833552431433,0.005597633734452222,0.005029123268277705,0.004327232278288854,0.0023420972798057615,0.004106279704722273,0.0025052078066537687,0.009060673475578603,0.009103043786024551,nan,nan,
420,0.0009898877540701438,0.006841945596116653,0.01110243705126869,0.017690059662250356,0.02713965011628986,0.032779451916269436,0.03740418646981361,0.04214905450500406,0.04463575690160625,0.04859662250985771,0.050955000505610484,0.010112549297198547,0.01603721306502117,0.005639801799979574,0.004624734553544178,0.004744868035190446,0.0024867023966021963,0.003960865608251452,0.002358377995752773,0.008910506623520767,0.009114167256547354,nan,nan,
421,0.0007524522196379546,0.006779856406107555,0.010836181615936514,0.017800586510263294,0.027275659824045947,0.03297077560926164,0.037628273839618434,0.04229183941753312,0.04493821417736719,0.048925068257658286,0.05120254828597249,0.010083729396298558,0.016439478208109436,0.005695115785215693,0.004657498230356796,0.004663565577914689,0.0026463747598340645,0.00398685408029109,0.0022774800283142074,0.00901173020527827,0.009124279502477175,nan,nan,
422,0.00034128830013144696,0.006833754676913498,0.010651936495095181,0.017587521488521975,0.027350894933763813,0.03317787440590437,0.03756304985337109,0.0425126908686404,0.04517736879360745,0.04910253817372663,0.05128294064111457,0.010310648194963733,0.016698958438668633,0.0058269794721405544,0.004385175447466725,0.004949641015269315,0.0026646779249670403,0.0039251693801191844,0.002180402467387929,0.008866720598644642,0.009143998382040323,nan,nan,
423,0.00029001921326725615,0.007042673677823593,0.0108143391647281,0.017728283951865077,0.02773475578925981,0.03339366973404674,0.037723328951358756,0.04284154110627817,0.04571857619577145,0.04972595813530007,0.0516699362928488,0.010524319951460843,0.016920416624531705,0.005658913944786935,0.004329659217312011,0.005118212154919425,0.002877035089493274,0.004007381939528627,0.0019439781575487222,0.008960359995954782,0.009307108908888332,nan,nan,
424,0.0003710183031651197,0.007196379815956867,0.01070259884720358,0.017741935483870337,0.02816624532308525,0.0337569016078459,0.03824380624936662,0.043033673778944764,0.04605046010718816,0.05003933663666522,0.051831428860348035,0.010331580544038462,0.01746364647588167,0.005590656284760645,0.004486904641520721,0.004789867529578148,0.003016786328243395,0.003988876529477055,0.0017920922236828159,0.008908484174334801,0.009132369299221031,nan,nan,
425,0.00048285974314893625,0.007026898574173074,0.010661745373647107,0.017530690666396384,0.028256244311860655,0.033734553544340996,0.03850935382748371,0.043362625139041835,0.04614925674992251,0.05032490646172336,0.05224319951461033,0.01017888563049817,0.017594498938213552,0.005478309232480338,0.004774800283142716,0.004853271311558124,0.0027866316108806776,0.004175649711800843,0.0019182930528869775,0.008970067752047409,0.0095231064819493,nan,nan,
426,0.0004046920821114225,0.007089493376478663,0.010429467084639125,0.017188290019212658,0.02806613408838003,0.03366558802709962,0.03878855293760606,0.0437138234401845,0.04639296187683119,0.050278187885527584,0.05238284963090116,0.010024775002527705,0.0176366670037409,0.00559945393871959,0.005122964910506441,0.0049252705025784466,0.0026791384366466834,0.0038852260086963924,0.0021046617453735726,0.008639498432601572,0.009984730508645614,nan,nan,
427,9.151582566487685e-05,0.006878551926382604,0.010389827080594228,0.017033370411567803,0.02818818889675296,0.033929012033571446,0.039252199413488335,0.04388461927393918,0.0465505106684178,0.05036120942461141,0.05272514915562559,0.010298311254929351,0.017798361816158736,0.005740823136818482,0.00532318737991689,0.004632419860450841,0.002665891394478619,0.0038106987561936138,0.002363939731014174,0.008787743957932744,0.009935584993426685,nan,nan,
428,0.00020042471432904537,0.006835878248558761,0.010263120639093577,0.01713631307513338,0.028146121953684912,0.03425776114874992,0.03943765800384125,0.044475983415915084,0.04669187986651669,0.050802406714529486,0.05304874102537985,0.01006269592476453,0.01788300131459133,0.006111639195065007,0.005179896855091331,0.005038325412073842,0.0022158964506015996,0.004110526848012798,0.0022463343108503598,0.00849469107088654,0.01024370512690832,nan,nan,
429,0.00017342501769642416,0.007047527555869907,0.010376984528263357,0.017124683992314083,0.028274244109615737,0.03454029730002911,0.03967418343613976,0.04476033977146164,0.046990797856202186,0.05115279603599777,0.053601779755281735,0.010203559510566933,0.01789725958135238,0.006266053190413367,0.005133886136110647,0.005086156335321894,0.0022304580847405417,0.004161998179795584,0.002448983719283966,0.008736070381231361,0.010236323187379551,nan,nan,
430,-0.00019769440792799373,0.006996258469005717,0.010511477399129972,0.017096268581251288,0.028358276873292544,0.03461603802204346,0.04003276367681119,0.04484305794316758,0.04707836990595443,0.05146870259884537,0.05380715947011639,0.010709171807057966,0.017846799474162577,0.006257761148750914,0.005416725654767731,0.004810294266356385,0.0022353119627868553,0.004390332692890934,0.002338456871271026,0.00892719182930497,0.010276165436343047,nan,nan,
431,-0.000161088077662043,0.00708686419253691,0.010660633026594826,0.017091111335827077,0.02854869046415107,0.034962786934977015,0.040447568004852434,0.045052381433914865,0.047615229042368604,0.05179573263221578,0.05429416523409655,0.01082172110425687,0.017888057437556247,0.006414096470825942,0.005484781069875423,0.004604813429062431,0.002562847608453746,0.004180503589847157,0.0024984326018807883,0.009175548589341364,0.010172616038021682,nan,nan,
432,-9.020123369400031e-05,0.007099403377489887,0.011180503589846907,0.017164930731114768,0.02879269895843764,0.03529679441803899,0.0410866619476171,0.04560511679643885,0.04810638082718001,0.05242208514510886,0.05467822833451114,0.011270704823540905,0.01761219536859074,0.006504095459601346,0.005789867529578113,0.004518454848821761,0.0025012640307411384,0.004315704317928858,0.002256143189402286,0.008977550814035477,0.010426231165941584,nan,nan,
433,-0.00042815249266860665,0.006929113156031707,0.010995550611790486,0.016879563150975233,0.028814339164727455,0.03557963393669607,0.04145009606633485,0.045708969562138116,0.048244412984122055,0.052578824957021084,0.05503903326928715,0.011423703104459091,0.017818788552936973,0.006765294771968613,0.005870462129638784,0.004258873495803266,0.0025354434219839322,0.004334411972899026,0.002460208312266067,0.00920517746991574,0.01028314288603462,nan,nan,
434,-0.0004721407624633263,0.006499544948932925,0.010784912529072321,0.016871372231772073,0.028756092628171692,0.035674082313680605,0.04170067752047581,0.04580837293962826,0.04848741025381565,0.052626251390431936,0.05540550106178385,0.01125705329153565,0.017971180099099367,0.006917989685508904,0.006026595206795214,0.004107695419152447,0.0026790373141873857,0.0041388411366162945,0.0027792496713519082,0.009458590352917046,0.010325007584184078,nan,nan,
435,-0.0005095560724036627,0.00646769137425399,0.010855496005662471,0.016908686419253114,0.028699969663261184,0.03573920517746864,0.04216664981292194,0.04586581049650963,0.04862766710486226,0.052960966730709005,0.055520173930628004,0.011365052078066134,0.017844473657598715,0.007039235514207455,0.006427444635453305,0.0036991606835876933,0.0027618566083526166,0.0043332996258467465,0.0025592071999190106,0.009533522095257017,0.010298513499847948,nan,nan,
436,-0.00028809788654059047,0.006643947820810765,0.010917888563049464,0.01682030538982648,0.02862149863484578,0.036243098392151604,0.042676711497622095,0.04611174031752288,0.04895136009707582,0.0532033572656468,0.05578936191727984,0.011205986449590054,0.017703610071796314,0.007621599757305826,0.0064336131054704955,0.003435028819900777,0.0028396197795529377,0.0042519971685709874,0.0025860046516330355,0.00959015067246401,0.010062797047223829,nan,nan,
437,-0.00025058145414095584,0.006681262008291803,0.011164627363737087,0.01679775508140298,0.028782586712507822,0.036555971281220255,0.04289038325411921,0.046358175750832606,0.04924410961674412,0.05360825159267682,0.05599464050965519,0.011415208817878044,0.01761795934877073,0.007773384568712434,0.006334411972898956,0.003467792496713396,0.0028859338659115163,0.0043641419759326994,0.002386388916978376,0.00958236424309805,0.009961876832844219,nan,nan,
438,-0.00043705126908684866,0.006613712205480602,0.0112710081909188,0.016771564364444744,0.02881545151177974,0.03659935281625919,0.043104560622912805,0.046401456163412236,0.049511477399128576,0.053978663161086154,0.056461219536857114,0.01170805946000565,0.017544443320860935,0.007783901304479448,0.006505207806653625,0.0032968955404994275,0.0031100212357163416,0.004467185761957571,0.0024825563757709702,0.01003903326928875,0.009910607745980028,nan,nan,
439,-0.0003312771766609246,0.00691151784811382,0.011521387400141159,0.017097482050762867,0.02897704520173827,0.03690777631711872,0.04343027606431233,0.04669299221356897,0.05001031449084663,0.054498028112041734,0.05721903124683788,0.011852664576802084,0.017455657801597114,0.007930731115380443,0.00652249974719362,0.0032627161492566332,0.0033173222772776654,0.004487713621195107,0.0027210031347961413,0.010497623622206118,0.009922641318636514,nan,nan,
440,-8.079684497926695e-05,0.007087066437455506,0.011742845586004233,0.017491151784810782,0.02927131155829605,0.0374724441298399,0.044028617655979825,0.04719061583577545,0.050430478309230684,0.05516321164930535,0.05763424006471632,0.011823642430983501,0.01752846597229182,0.008201132571543847,0.006556173526139923,0.00316199817979562,0.003239862473455239,0.004732733340074662,0.002471028415410975,0.010463241986044727,0.009826777227221814,nan,nan,
441,-3.9640004044896925e-05,0.007403377490140296,0.01192567499241539,0.017671958742035976,0.02940489432702898,0.03763322884012405,0.04425907574072044,0.04761259985842686,0.050941753463442416,0.05548791586611189,0.05802710081908985,0.011965314996460287,0.017479219334613594,0.008228334513095065,0.006625846900596387,0.003353524117706423,0.0033291536050155555,0.004546162402669471,0.0025391849529779664,0.010465466680149287,0.01001708969562104,nan,nan,
442,0.00011760542016381426,0.007573869956517073,0.012128324400848997,0.017893922540195537,0.029434219840225467,0.03801152796035864,0.04454646577004594,0.04798695520274883,0.05156042066942884,0.056013348164625366,0.058562341996155245,0.012010718980685182,0.017305895439376467,0.008577308120133175,0.006534937809687298,0.0034404894327028806,0.0035734654666800224,0.004452927495196524,0.002548993831529892,0.010682070987966046,0.009955910607745623,nan,nan,
443,0.0003498837091717947,0.007728688441702627,0.012406512286378362,0.018204065122863138,0.02950874709272824,0.03816139144503858,0.04486702396602125,0.04834664779047254,0.05215623419961387,0.05666397006775003,0.05912033572656275,0.012056628577206567,0.01710223480634988,0.00865264435231034,0.0067056325209826715,0.0034796238244512866,0.0038095864091413347,0.004507735868136152,0.0024563656588127347,0.010838305187581774,0.010162200424713967,nan,nan,
444,0.0002934573768833954,0.007411265041965556,0.012344726463747159,0.018033370411567766,0.029533623217715604,0.03812175144099369,0.045016381838404694,0.04843128728890513,0.052453129740113416,0.056692486601272116,0.05945232076043877,0.012051269086863763,0.017188896753968445,0.008588128223278084,0.00689463039741102,0.0034149054505004345,0.00402184245120827,0.004239356861158713,0.002759834159166652,0.011058246536555376,0.010279906967337079,nan,nan,
445,0.0004909495398927927,0.0074612195368588706,0.012482556375770615,0.018392658509454294,0.029690666397005717,0.03842613004348129,0.04535220952573405,0.0487323288502359,0.052843765800382386,0.05730114268378802,0.0600143593892182,0.01199160683587782,0.017208110021235106,0.00873546364647557,0.006926079482252762,0.003380119324501851,0.004111436950146481,0.004457376883405645,0.0027132167054301796,0.011387602386489634,0.010266963292546909,nan,nan,
446,0.00044675902517947637,0.007552836484983045,0.012704520173930176,0.018584791182120884,0.02997785418141262,0.03893062999292004,0.045586813631305886,0.049288704621294636,0.053357063403780075,0.05769187986651629,0.06066518353726146,0.012257761148750702,0.017273334007482447,0.008952775811507418,0.006656183638385848,0.003701890989988745,0.004068358782485445,0.004334816462736219,0.0029733036707451665,0.011435938922034176,0.010362928506420906,nan,nan,
447,0.00041116391950650775,0.00760501567398092,0.012799373040751894,0.01870755384770891,0.03019961573465359,0.039088583274343836,0.04563302659520516,0.049649509556070635,0.05367489129335434,0.057894630397409205,0.06106128021033254,0.012388209121245386,0.017400242693901696,0.008888967539690248,0.006544443320861331,0.0040164829608654645,0.004025381737283707,0.0042197391040548595,0.0031666498129233377,0.01152088178784467,0.01056679138436609,nan,nan,
448,0.0005463646475882099,0.007665790272019142,0.012806148245524876,0.018857720699766746,0.03045171402568402,0.03928304176357429,0.0457664071190195,0.049889776519363174,0.05402770755384578,0.05849661239761143,0.061725452523003155,0.012259783597936665,0.017645565780159144,0.00883132773789027,0.006483365355445214,0.00412336940034367,0.004137931034482611,0.004468904843765641,0.0032288401253917345,0.011952371321670117,0.010611588633835194,nan,nan,
449,0.0005513196480938221,0.007540600667407962,0.012665082414803876,0.018726261502679076,0.030438770350893846,0.039522600869651744,0.04558974618262553,0.05007280817069293,0.054337951258972686,0.05882192334917376,0.06205420163818163,0.012113762766710053,0.017773687936089973,0.009083830518757892,0.006067145312973796,0.00448306198806739,0.004265143088279755,0.004483972090201073,0.003232278289007874,0.012104661745373215,0.010510971786833481,nan,nan,
450,0.0005795328142380216,0.007545151178076382,0.012623419961573016,0.018689554049953826,0.03064162200424605,0.039760137526543234,0.04557983618161431,0.050276569926178814,0.05478905854990199,0.05919182930528658,0.06262008292041439,0.012043887147334995,0.018018202042673036,0.009118515522297175,0.005819698655071083,0.0046967337445645,0.004512488623723168,0.004402770755384613,0.0034282536151277977,0.012472343007381495,0.01048680351906121,nan,nan,
451,0.0005829709778541607,0.007468196986550446,0.012370108201031009,0.01881696834866957,0.030690464152087087,0.039958236424308416,0.04580099100009949,0.050490949539891014,0.055103953888156594,0.0593829507533602,0.06279593487713397,0.011787137223176848,0.018320355951056078,0.00926777227222133,0.005842754575791075,0.004689958539791521,0.004613004348265586,0.004278996865203609,0.003412984123773768,0.012438365861057298,0.010566386894528898,nan,nan,
452,0.0008285974314895043,0.007602083122661271,0.012672666599251241,0.01879947416321098,0.030969359894831537,0.04020861563353077,0.045988168672260465,0.0509424613206575,0.05562159975730411,0.060023561533014344,0.06332247952269973,0.011844069167761739,0.018296693295580296,0.009239255738699234,0.005779553038729695,0.004954292648397032,0.004679138436646612,0.004401961775710228,0.0032989179896853915,0.012516938011932006,0.010787743957932671,nan,nan,
453,0.0009449893821417402,0.007550005056122697,0.012664071190210895,0.018649711800990336,0.0311575487915855,0.040106380827180294,0.04613732429972532,0.05120952573566406,0.055723834563654595,0.060316614420060546,0.06363626251390206,0.011719081808069154,0.018493477601374608,0.008948832035594786,0.0060309434725450365,0.005072201435938741,0.004514308827990536,0.004592779856405944,0.0033196480938415237,0.012566184649610231,0.0111752452219634,nan,nan,
454,0.0008040246738800403,0.007450803923551155,0.012354029730002592,0.018541510769541254,0.031137526544644453,0.040145009606632205,0.04634118717767051,0.051339771463240154,0.055787642835471773,0.06048660127414083,0.06392071999190793,0.011550005056122553,0.01878349681464186,0.009007483061987747,0.006196177571038306,0.004998584285569647,0.0044478713722316135,0.004698958438669061,0.0034341187177670935,0.012665183537263175,0.011283041763575289,nan,nan,
455,0.0006950146627565735,0.007287794519162446,0.012534432197390595,0.018372029527757457,0.031137829912022352,0.040202952775810076,0.046286682172108774,0.05165547578116915,0.056066841945594116,0.06075599150571126,0.06437496207907548,0.01183941753463402,0.018603397714631757,0.009065122863787724,0.0060837293962987,0.00536879360906038,0.004411366164424961,0.004689149560117134,0.0036189705733642155,0.012787541713014005,0.011554960056628165,nan,nan,
456,0.0007380928304176095,0.007270199211244558,0.012483769845282192,0.018403175245221306,0.03130589543937597,0.04042764688037069,0.04655142077055148,0.051994033774899556,0.05629032258064315,0.06099049448882379,0.06451764586914524,0.011745677014864583,0.018822125594093776,0.009121751440994719,0.006123773890180791,0.005442613004348071,0.004296288805743602,0.00470017190818064,0.0035271513803214437,0.0125734654666797,0.011639902922438659,nan,nan,
457,0.0006252401658408109,0.007260188087774035,0.012519769440792354,0.018535140054605468,0.03155657801597622,0.04062645363535096,0.04664445343310583,0.052348366872280463,0.05660248761249671,0.0613902315704296,0.06495267468904613,0.011894529274951542,0.01903680857518387,0.009069875619374739,0.006017999797754867,0.005703913439174638,0.00425412074021625,0.0047877439579328855,0.003562443118616518,0.012690666397006322,0.011820204267367362,nan,nan,
458,0.00040246738800686193,0.007160986955202495,0.012309030235614892,0.01854697138234336,0.03152907270704711,0.04055870158762116,0.04647861259985677,0.05256385883304495,0.05681535038931943,0.06166073414905231,0.06505986449590222,0.011906562847608028,0.019220042471432223,0.009029628880574054,0.005919911012235606,0.006085246233188174,0.004251491556274497,0.004845383759732864,0.0033991303468499144,0.012576802507836542,0.012125189604610754,nan,nan,
459,4.135908585296632e-05,0.007059662250985693,0.012115481848518123,0.01835352411770589,0.03149994943876923,0.040646475882292005,0.04645656790372977,0.052410456062289563,0.056950146627563945,0.061766508241478224,0.0651741328749092,0.012074122762665156,0.019384467590251104,0.009146526443522778,0.005810092021437754,0.005953888158559804,0.004539690565274385,0.004816361613914279,0.0034076246334309637,0.012837900697744513,0.011902720194154698,nan,nan,
460,6.583072100313237e-05,0.006979573263221513,0.012244109616745442,0.018435635554656032,0.03185226008696418,0.040841642228737554,0.04679714834664612,0.052678632824348405,0.05732915360501362,0.062141268075637385,0.06543482657497997,0.012178278895742311,0.019608150470218737,0.008989382141773368,0.0059555061179085746,0.005881484477702288,0.00465052078066522,0.0048121144706237545,0.003293558499342586,0.01282283345130908,0.011991404590959225,nan,nan,
461,0.00010243705126908312,0.00692840529881662,0.012233390636059832,0.01862008292041596,0.03191020325614206,0.0411548184851841,0.04696238244513939,0.05298483163110338,0.05779077763170994,0.06241015269491131,0.06574769946404863,0.012130953584790749,0.01967681262008222,0.00924461522904204,0.005807563959955299,0.006022449185963987,0.004805946000606563,0.004619375063201372,0.003337546769137306,0.012764182424916119,0.011997067448679923,nan,nan,
462,0.00018454848821922694,0.006838709677419111,0.012123369400343384,0.01875133987258503,0.03225341288300017,0.041305288704619816,0.047182829406409485,0.05341005157245234,0.05802689857417125,0.06281433916472624,0.0660762463343085,0.011938820912124158,0.02013004348265678,0.009051875821619659,0.005877540701789657,0.006227222166042856,0.004616847001718917,0.004787440590554992,0.003261907169582248,0.0126412175144095,0.01224036808575141,nan,nan,
463,0.0002828395186570837,0.006862979067650681,0.01224542420871632,0.018843057943168505,0.03240762463342993,0.041661442006268104,0.04756689250682407,0.053681262008290126,0.058346142178175686,0.06310911113358053,0.06645039943371187,0.011962584690059236,0.02016220042471361,0.009253817372838178,0.005905450500555963,0.006114369501466058,0.004664880169885565,0.004762968955404826,0.00334128830013134,0.012715845889371576,0.012176660936393538,nan,nan,
464,0.0002448174739609579,0.006831024370512447,0.012210435837799138,0.019031044595003873,0.03258873495803302,0.04181342906259331,0.04774678936191558,0.05401132571543947,0.0586836889473131,0.06330973809282815,0.06664880169885494,0.01196561836383818,0.020378299120233874,0.009224694104560293,0.005933360299322268,0.006264536353523894,0.004672363231873632,0.004626049145515053,0.0033390636060267793,0.01255384770957585,0.012371928405298377,nan,nan,
465,0.0002650419658205993,0.006994134897360454,0.012367479017089254,0.019216503185356785,0.03263818384062984,0.042104257255534946,0.04796875316007515,0.054229952472442194,0.05895034887248247,0.06368874507027786,0.06681282232783663,0.012102437051268655,0.020270704823540583,0.00946607341490511,0.00586449590454019,0.0062611993123670535,0.00472039640004028,0.0047383961977953614,0.0031240772575587927,0.012523612094245688,0.01231287288906822,nan,nan,
466,0.0003688947315198574,0.007052280311456923,0.01238517544746644,0.019373040752350405,0.03273576701385261,0.04236565881282081,0.048104560622912636,0.054499241581553316,0.05901486500151473,0.06379714834664552,0.0671308524623295,0.012016280715946582,0.02035059156638617,0.009629891798968206,0.005738901810091817,0.006394680958640686,0.004515623419961412,0.0047822833451307825,0.0033337041156839744,0.012611386388916528,0.01228880574375525,nan,nan,
467,0.0001672565476792335,0.007103246030943219,0.012531499646070945,0.01951430882799,0.032898068561026235,0.04249479219334462,0.048203862877943475,0.05468894731519676,0.05924653655576692,0.06421448073616923,0.06742855698250341,0.012364243098391714,0.020366568914955287,0.009596723632318395,0.005709070684598846,0.0064850844372532825,0.004557589240570168,0.00496794418040229,0.0032140762463341963,0.012758418444736122,0.012328041257962954,nan,nan,
468,0.00022712104358377192,0.007449084841743086,0.01259722924461478,0.019914956011729493,0.03328425523308608,0.04278663161087925,0.04856760036403913,0.05505197694407732,0.059604914551519755,0.06476246334310619,0.06807028010920983,0.012370108201031007,0.020687025988471303,0.009502376377793168,0.00578096875315987,0.006484376580038195,0.00455293760744245,0.005157548791586427,0.0033078167661036335,0.013020426736777774,0.0123875012640303,nan,nan,
469,0.0002885023763777832,0.0075745778137321605,0.01270553139852316,0.02020153706138061,0.033470826170491276,0.0429751238750111,0.0490538982708042,0.055428759227422436,0.05990403478612386,0.0651513803215671,0.06848093841641985,0.012417029022145375,0.020765294771968115,0.009504297704519833,0.006078774395793089,0.006374860956618238,0.004475275558701428,0.0052473455354432345,0.003329558094852748,0.012997573060976379,0.012613712205480389,nan,nan,
470,0.0004258266761047478,0.007521791889978497,0.012491657397107453,0.020341692789967926,0.03364829608655963,0.04320871675598996,0.04925492971988903,0.05573313782991003,0.060111436950144474,0.06548559004954765,0.0686924866012717,0.012065830721002705,0.02115663868945217,0.00956042066943034,0.006046212963899067,0.006478208110021004,0.004378299120234448,0.005374153099403187,0.003206896551724023,0.01296147234300692,0.012658610577408792,nan,nan,
471,0.0005443421984022458,0.0077268682374352585,0.012625341288299681,0.020583678835068533,0.03395044999494267,0.04348235413085091,0.04941591667509178,0.05589361917281629,0.06052705025786011,0.06582738396197561,0.06915532409747958,0.012080999089897435,0.021325108706642986,0.009531904135908245,0.005933562544240865,0.006477702497724514,0.004633431085043823,0.005300333704115495,0.003327940135503977,0.013280513702092761,0.012552533117604974,nan,nan,
472,0.0006303974112650195,0.0076061280210332,0.0126920821114365,0.020729901911213742,0.03413863889169663,0.043709879664271874,0.049935584993425264,0.05617008797653759,0.060713621195265306,0.06608453837597095,0.06964040853473308,0.012061684700171478,0.02144655678026013,0.009571240772575247,0.006225705329153383,0.006234502983112327,0.004543533218727717,0.005370917180705643,0.0035558701587621346,0.013450096066335852,0.012616139144503543,nan,nan,
473,0.0005715441399534633,0.0075407017898672605,0.012562746485994092,0.020786024876124246,0.03411103246030822,0.04370037415309784,0.04994256244311683,0.05624744665790071,0.0609387197896631,0.06642481545150941,0.06998513499848066,0.011991202346040628,0.021548285974314126,0.009589341692789626,0.006242188290018991,0.006304884214783878,0.004691273131762397,0.005486095661846301,0.003560319546971255,0.013662756598239982,0.012781979977752603,nan,nan,
474,0.0005456567903731225,0.007462129638992553,0.012485590049549562,0.020819395287692655,0.03408645970269876,0.04386722621093987,0.0500124380624919,0.0563835574881161,0.06111113358276655,0.06652907270704586,0.07040529881686472,0.011939933259176439,0.021600869653149193,0.009780766508241131,0.006145211851552011,0.006371119425624204,0.004727576094650453,0.00541793912427931,0.0038762261098188528,0.013988876529476696,0.012782081100211902,nan,nan,
475,0.0004949944382647209,0.00768338557993703,0.012627768227322839,0.021108605521285524,0.034268075639598335,0.044129234502981535,0.050239862473453564,0.05650288199008798,0.06139093942764469,0.06679593487713384,0.071004247143288,0.012132773789058117,0.021640307412275496,0.009861158863383205,0.006110627970472023,0.006263019516634422,0.0048880574375567065,0.005404995449489139,0.004208312266154163,0.014485185559712293,0.012704216806552284,nan,nan,
476,0.0004185458590352768,0.0077439579330566555,0.012794721407624178,0.021190110223479875,0.03449732025482737,0.04432783901304321,0.05042319749216121,0.05683193447264435,0.061826777227219964,0.06717322277277543,0.0714658711699843,0.012376175548588901,0.02170259884720319,0.00983051875821585,0.006095358479117994,0.006408736980483137,0.004994842754575613,0.0053464455455554775,0.004292648397208867,0.014593386591161373,0.012836687228232932,nan,nan,
477,0.0005519263828496111,0.007760036404085071,0.012801597734856457,0.021331580544038067,0.03464202649408311,0.04453311760541857,0.050508342602890305,0.05710638082717969,0.06207321266052969,0.06752270199211005,0.07177409242592524,0.012249671352006844,0.021840428759226645,0.009891091111335475,0.0059752249974717245,0.00659803822428938,0.00496683183335001,0.005449489331580349,0.004251390433815199,0.014642835473758203,0.012901810092020977,nan,nan,
478,0.0005393871978966338,0.007689554049954219,0.012800889877641369,0.021352108403275602,0.0347548791586599,0.04478106987561777,0.05075518252603722,0.05722236828799472,0.06231772676711275,0.06810324603094105,0.07212802103346896,0.012261502679744733,0.02195398928101853,0.01002619071695788,0.005974112650419445,0.0064671857619575,0.00509535847911803,0.00578551926382829,0.004024775002527918,0.01489543937708512,0.012759733036706997,nan,nan,
479,0.0004894327030033196,0.007798462938618389,0.01292941652340939,0.02134745677014789,0.03501173020527735,0.045043280412578025,0.05102083122661361,0.05748083729396094,0.06268237435534209,0.06844726463747355,0.0724354333097355,0.01243998382040607,0.022082313681867957,0.010031550207300684,0.005977550814035584,0.006460006067347328,0.005201537061381147,0.005764890282131456,0.003988168672261967,0.01495803417939071,0.012739811912225252,nan,nan,
480,0.0006397006775204546,0.007934270401455881,0.013074729497420912,0.02127555870158686,0.035314794215794074,0.045219941348972,0.05140004044898189,0.05777995752856503,0.06298321367175425,0.06889675396905409,0.07289746182626901,0.012435028819900457,0.022240064718373156,0.009905147133177925,0.0061800991000098915,0.006379917079583148,0.005203256143189217,0.005913540297299819,0.004000707857214944,0.015133582768732397,0.012896753969056067,nan,nan,
481,0.00037445646678125884,0.007863383557487837,0.013017898675295321,0.021115987460814292,0.03536302962887932,0.045282637273736874,0.05140984932753381,0.05796915764991197,0.06305096571948406,0.06914359389220101,0.07309151582566227,0.012643442208514061,0.022345130953583994,0.009919607644857569,0.0061272120537969295,0.0065593083223781665,0.0050818080695720705,0.006092628172716943,0.0039479219334612806,0.015150065729598004,0.013011629082818832,nan,nan,
482,0.00027737890585498054,0.00778036201840401,0.013050257862270745,0.020922439073717526,0.035528870462128374,0.04518525634543271,0.05153109515623236,0.05807574072201229,0.06329204166245098,0.06944665790271773,0.07339761350995794,0.012772878956415764,0.022478612599857624,0.009656385883304336,0.006345838810799653,0.006544645565779927,0.005216300940438685,0.006154616240266743,0.003950955607240228,0.015360198200019676,0.013198907877439109,nan,nan,
